timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1537922109108936,2,13,-4,-2,-1,-3,-1,1
1537922109108936,-4,-17,-11,-6,-4,-2,-1,-2
1537922109109933,-1,-5,-4,-4,0,-1,-2,-1
1537922109109933,-1,-1,-4,-3,-1,-1,-4,0
1537922109114919,-2,5,5,-1,-2,-2,0,1
1537922109114919,-1,9,-1,3,3,0,-1,1
1537922109114919,-1,-2,0,0,0,-1,0,-1
1537922109114919,1,3,-2,-4,-4,-3,1,-1
1537922109119906,-2,-14,3,-1,2,1,0,-3
1537922109119906,-1,0,0,-5,-4,-5,-2,-1
1537922109129879,2,2,6,2,-1,-1,0,1
1537922109129879,0,11,-11,-6,0,0,-1,0
1537922109136861,-5,-33,-12,-17,-6,-3,-1,-2
1537922109136861,2,33,26,38,12,3,2,2
1537922109149826,-5,-44,2,-13,-2,-1,-1,-2
1537922109149826,-1,-7,-15,9,-4,-3,-1,-2
1537922109161794,1,5,10,12,2,0,1,0
1537922109161794,-1,-7,-1,-8,0,1,-1,-1
1537922109182738,3,27,-3,-7,-4,-2,-2,1
1537922109182738,2,12,-21,-14,-1,1,-1,1
1537922109184733,-5,-27,4,8,2,1,-4,-1
1537922109184733,-2,14,12,-3,-3,-2,-1,-1
1537922109194705,0,0,15,8,1,0,1,-1
1537922109194705,-3,-11,-9,-13,-3,-2,-2,-2
1537922109236594,-5,3,8,10,2,0,-1,-2
1537922109236594,1,24,3,0,-1,-3,-1,1
1537922109241580,-5,-15,-2,-1,0,-1,0,0
1537922109241580,-1,6,-7,-7,-3,-1,0,0
1537922109241580,-1,-5,-5,-5,-4,-2,-1,0
1537922109241580,0,0,6,-2,-3,-1,0,0
1537922109242578,-1,6,-13,1,0,0,0,-1
1537922109242578,-2,7,-2,1,-3,-2,-1,0
1537922109247564,2,4,33,-2,-3,-2,0,-1
1537922109247564,-4,-56,-27,-1,1,0,1,-2
1537922109256540,0,2,2,-2,-1,-2,-2,-1
1537922109256540,0,-14,-8,2,-1,0,0,-1
1537922109270503,-2,13,-1,5,0,-1,-2,0
1537922109270503,-1,8,8,-2,0,0,-1,-1
1537922109278481,0,-19,4,6,1,0,1,-2
1537922109278481,-1,0,-7,-12,-3,-3,-3,-2
1537922109285464,3,22,-3,4,1,2,0,-1
1537922109285464,-2,-28,8,4,0,-1,-1,1
1537922109308402,-1,10,-12,-23,-6,-2,-2,1
1537922109308402,0,16,6,26,5,0,0,-1
1537922109309399,-2,-26,-3,-4,-3,-3,0,-3
1537922109309399,1,14,-5,8,1,1,1,-3
1537922109322364,0,3,12,0,-2,-1,-1,-2
1537922109322364,1,-4,6,-13,-2,-1,-1,1
1537922109330343,-1,-4,-15,-8,-1,-1,-1,0
1537922109330343,0,11,2,-1,-1,-3,-3,0
1537922109345303,-2,1,4,-1,-2,-1,-1,-3
1537922109345303,-2,-5,-6,-2,0,1,-1,-1
1537922109346301,0,0,-7,2,-2,-1,0,0
1537922109346301,1,22,10,-3,0,1,-1,-1
1537922109368242,-5,-43,-16,0,-1,-3,0,-1
1537922109368242,-1,2,7,5,3,2,1,-2
1537922109369240,1,-2,-1,2,2,0,1,-2
1537922109369240,-1,-2,-6,-6,-2,-1,-2,-2
1537922109382204,1,26,7,3,-1,-1,-2,2
1537922109382204,-3,-29,-13,-5,-1,-1,-1,0
1537922109390183,-1,19,17,0,-3,-3,-1,0
1537922109390183,-2,-33,-9,-2,-1,0,1,0
1537922109406140,2,11,-5,5,-2,-3,1,0
1537922109406140,-1,2,11,-6,-3,-1,-2,-3
1537922109406140,1,5,-11,-1,-1,1,0,0
1537922109406140,-4,-7,2,0,0,-1,-1,-1
1537922109428081,-1,0,-12,1,1,-1,0,-2
1537922109428081,0,-1,5,-4,-1,-2,-2,0
1537922109429079,-1,-8,-6,-2,2,0,-2,-1
1537922109429079,0,13,10,0,-1,-2,-1,-1
1537922109442044,-1,-2,6,-4,-5,-1,-2,0
1537922109442044,-1,7,1,2,-1,-1,1,-2
1537922109450023,0,-7,0,0,0,0,0,-2
1537922109450023,0,2,-8,-3,-4,0,0,-3
1537922109465980,4,10,7,-7,-2,-1,0,0
1537922109465980,0,20,-1,11,3,-1,-2,1
1537922109465980,-2,-53,-9,3,1,-1,-1,-1
1537922109465980,-3,-1,-1,-1,0,-3,-3,-1
1537922109487922,0,31,4,3,3,1,0,0
1537922109487922,-1,-55,-6,-10,-4,-2,1,-2
1537922109488919,0,15,1,0,-3,-5,-4,-3
1537922109488919,-4,-32,-8,0,2,2,2,-1
1537922109510860,-1,2,4,-1,-1,0,0,-2
1537922109510860,0,7,-2,-2,-3,-3,-1,0
1537922109511858,-2,15,0,-5,-2,0,-1,0
1537922109511858,2,10,-1,-3,-3,-2,-2,0
1537922109525820,-2,-3,0,2,2,2,-1,-1
1537922109525820,-1,8,7,1,-1,-1,-1,-1
1537922109526818,1,-9,-6,-2,1,1,2,-1
1537922109526818,0,19,5,-4,-5,-4,-1,-1
1537922109547762,-3,-13,0,3,1,1,-1,-2
1537922109547762,-1,5,-10,-5,1,1,-2,1
1537922109548759,2,6,4,9,5,1,0,1
1537922109548759,0,-1,-4,1,1,-1,0,0
1537922109570701,0,-1,3,3,-3,-3,0,-1
1537922109570701,-1,1,-1,-5,-7,-3,-2,-2
1537922109571698,-3,1,2,0,-1,-1,-1,0
1537922109571698,1,-6,-1,-5,3,2,0,0
1537922109585661,0,-8,0,12,0,-1,-1,-1
1537922109585661,1,10,5,-1,2,1,-1,1
1537922109586658,-1,-6,-5,-8,-2,1,1,-1
1537922109586658,0,6,-1,-3,-5,-2,-2,1
1537922109608599,-1,-1,0,-3,1,1,0,-2
1537922109608599,-2,-5,-2,1,3,0,-1,-2
1537922109608599,2,4,-1,-1,-2,-2,-1,-1
1537922109608599,0,7,1,-1,-1,-3,0,0
1537922109630540,2,-2,-4,-6,-3,-2,-4,-1
1537922109630540,-2,1,1,2,-4,-2,-1,-1
1537922109631538,1,-5,-1,0,2,2,-1,-1
1537922109631538,0,5,2,1,0,-1,0,-1
1537922109645501,0,-5,-2,-4,-2,-2,-1,-1
1537922109645501,0,9,4,0,-1,0,0,0
1537922109646498,-3,-7,-5,-6,-6,-4,-3,0
1537922109646498,0,13,0,2,3,3,0,-2
1537922109676418,-1,-16,-1,-4,-3,0,0,-1
1537922109676418,-3,10,-4,-2,-1,0,-1,1
1537922109677416,0,-3,4,-1,1,1,-2,-1
1537922109677416,1,34,3,1,-3,-2,-1,-1
1537922109690381,-8,-23,-3,0,4,2,1,-4
1537922109690381,1,9,5,1,0,0,0,-3
1537922109691379,0,1,-3,-3,-5,-4,-2,-1
1537922109691379,2,14,1,0,-1,0,1,0
1537922109705341,3,0,-3,-2,-4,-2,-1,1
1537922109705341,2,-4,0,0,-2,-1,-1,0
1537922109706338,-8,-36,-14,-2,0,0,0,-1
1537922109706338,0,-2,2,0,-1,2,0,0
1537922109728279,-1,28,-1,-1,-1,-1,-1,1
1537922109728279,0,13,6,1,1,2,0,-1
1537922109729277,2,16,3,-4,-3,-2,-1,0
1537922109729277,-4,-26,-8,-3,-2,-2,-2,-2
1537922109750222,1,13,4,2,-1,0,0,2
1537922109750222,-13,-1,-3,1,1,2,1,-3
1537922109751219,0,1,1,2,3,1,-1,-2
1537922109751219,4,9,2,0,-1,-2,-3,-3
1537922109766180,2,16,5,2,1,-1,-2,2
1537922109766180,-6,-60,-23,-9,-7,-6,-3,-1
1537922109766180,-6,-11,-3,0,1,2,2,0
1537922109766180,-5,-4,1,0,0,0,-1,-2
1537922109788120,0,10,4,2,-1,0,-2,-4
1537922109788120,7,0,3,0,-1,-2,-2,2
1537922109789117,-2,6,-6,-3,-3,-3,-2,-2
1537922109789117,38,8,-8,-6,-6,-7,-5,21
1537922109811058,11,-33,-12,-5,-3,-2,0,0
1537922109811058,16,-8,4,1,0,1,1,13
1537922109811058,-14,15,13,1,-4,-4,-3,-8
1537922109811058,-2,-38,-10,-3,-1,-1,4,-5
1537922109826018,-4,5,-5,-14,2,2,2,28
1537922109826018,0,29,-32,-24,-10,-6,-13,-50
1537922109826018,30,50,13,-8,6,1,-6,39
1537922109826018,-13,-26,97,15,-14,-7,-5,-37
1537922109847959,-47,-48,-88,20,5,6,9,-13
1537922109847959,16,55,100,-6,7,4,8,-18
1537922109848957,-39,1,-13,61,22,23,13,-39
1537922109848957,28,-21,-71,-96,-15,-12,-21,82
1537922109870898,31,-3,-8,49,-23,-17,-16,-53
1537922109870898,29,46,-17,5,35,23,67,-6
1537922109870898,-54,-17,43,-65,-24,0,-44,-7
1537922109870898,27,-5,14,116,20,2,63,75
1537922109885858,62,-3,-75,-128,-29,-45,-59,38
1537922109885858,-17,-95,76,111,21,-30,-56,-62
1537922109886856,68,53,96,-49,17,39,-3,55
1537922109886856,-88,-4,-52,-52,-45,15,75,-40
1537922109907799,-30,2,2,100,25,-43,-40,-12
1537922109907799,19,61,-6,-107,-21,43,31,-3
1537922109908798,8,-9,48,-2,-9,-18,6,78
1537922109908798,-31,-38,72,70,-5,-29,-60,-97
1537922109930739,2,30,73,-9,36,50,-9,44
1537922109930739,-31,-14,-117,-12,3,-26,74,-2
1537922109931736,-17,25,23,11,19,2,-21,-10
1537922109931736,48,61,-112,-38,-13,32,-36,19
1537922109945699,-25,-69,-67,-33,-16,18,-11,-34
1537922109945699,81,55,100,-2,-22,0,-34,32
1537922109946696,-63,-98,-36,26,2,-47,61,-18
1537922109946696,-5,7,27,38,36,22,4,5
1537922109968637,14,27,12,-5,9,47,85,-1
1537922109968637,-19,-10,61,-50,-17,16,47,85
1537922109968637,2,11,-118,-14,-14,-48,-83,-123
1537922109968637,10,33,3,-16,3,-42,-72,-5
1537922109998557,8,33,28,-11,5,16,6,63
1537922109998557,-51,-39,-49,-41,-21,1,6,-74
1537922109999554,11,-20,8,31,2,33,57,24
1537922109999554,-42,-38,28,-8,13,10,0,-23
1537922110005539,8,-3,33,-30,-13,-5,16,-11
1537922110005539,-3,-33,-17,46,7,-7,-28,17
1537922110006536,5,-2,-6,4,1,-5,-22,5
1537922110006536,21,21,-12,-25,8,3,0,-2
1537922110028477,4,8,23,1,-10,-17,17,-5
1537922110028477,-7,3,-14,23,7,-12,-38,4
1537922110028477,17,12,-13,-6,-4,6,3,-6
1537922110028477,3,6,3,-29,-10,0,28,13
1537922110050418,-14,3,27,8,1,-5,-2,-23
1537922110050418,-20,-11,-4,19,5,-3,-29,16
1537922110051415,16,9,-10,-25,-13,1,12,1
1537922110051415,-1,-46,10,5,6,2,8,-7
1537922110065378,-18,-44,16,5,-3,-12,-13,-8
1537922110065378,-6,-21,-23,-8,-1,-3,-14,7
1537922110073357,10,-21,-2,-3,-2,0,15,1
1537922110073357,1,9,4,0,1,-6,-3,-8
1537922110088317,11,23,7,0,1,0,-1,-6
1537922110088317,2,9,-9,-5,-3,-2,1,13
1537922110089314,6,16,2,3,-2,3,2,-8
1537922110089314,-12,15,5,-5,4,0,-3,0
1537922110110258,-11,1,7,-4,-1,-3,1,-4
1537922110110258,-14,1,-6,4,-3,-5,-8,2
1537922110111255,-5,-2,-2,-1,0,0,-5,0
1537922110111255,3,3,-3,-5,2,0,-1,0
1537922110125218,1,6,4,-2,-4,-4,4,-2
1537922110125218,-2,5,-2,5,2,-2,-10,-1
1537922110133197,-6,15,7,-1,1,3,0,-3
1537922110133197,-7,8,-5,-4,-1,0,7,4
1537922110148157,-9,13,4,0,0,-1,0,-4
1537922110148157,-3,-2,-3,4,5,0,-7,5
1537922110149154,8,-4,-8,-9,-8,-3,1,0
1537922110149154,3,-1,6,4,2,3,2,-1
1537922110171096,1,6,11,2,-1,-2,-4,-1
1537922110171096,5,-4,-13,-5,-2,-2,-2,2
1537922110172093,1,-11,-7,-1,-3,-1,2,1
1537922110172093,4,-23,-4,-5,-3,-4,-2,-1
1537922110185059,0,6,1,5,7,5,1,-2
1537922110185059,4,2,1,-2,-1,-1,1,2
1537922110193037,2,23,3,0,-3,-1,0,1
1537922110193037,-3,-44,-7,-2,1,1,-4,22
1537922110215976,-4,-37,-8,-5,-2,-3,0,13
1537922110215976,-1,-6,-11,1,-2,1,-2,5
1537922110217971,1,1,2,1,-1,-2,-1,-6
1537922110217971,4,6,-8,1,3,1,0,-13
1537922110230936,0,18,7,1,0,-2,2,-10
1537922110230936,1,36,9,-2,-1,-3,-2,-13
1537922110237917,2,13,-8,-5,-3,-1,-1,-5
1537922110237917,-6,-39,7,-6,-1,0,2,-11
1537922110253874,-3,-13,-14,3,0,-2,0,-8
1537922110253874,-3,-27,-8,-4,-1,0,-2,-2
1537922110254872,3,6,-1,-2,-2,-2,0,1
1537922110254872,5,20,5,0,0,1,-1,1
1537922110276813,-2,9,1,0,-2,-1,-2,0
1537922110276813,-1,-2,5,3,3,2,0,2
1537922110277811,-2,-14,0,-1,-1,-1,0,2
1537922110277811,-1,14,-5,-3,0,-2,1,-2
1537922110289779,0,20,5,-3,-2,-2,-1,-2
1537922110289779,-3,-47,0,-2,-2,-2,-1,0
1537922110298755,0,5,-6,-1,-2,-1,-2,1
1537922110298755,-4,-41,-14,0,3,3,1,-3
1537922110313715,0,4,1,-2,-2,-1,-2,-1
1537922110313715,-1,-1,1,3,0,0,0,1
1537922110315710,-1,11,11,-3,-1,-2,0,-1
1537922110315710,2,26,-7,-3,-3,-2,-1,-1
1537922110336654,0,-4,-4,1,0,0,-3,0
1537922110336654,0,15,24,-2,-1,-1,-1,-1
1537922110337651,-3,-28,-28,-3,-2,-1,-1,0
1537922110337651,0,35,7,-1,-2,-4,0,-1
1537922110349619,-2,-22,-7,-2,0,0,0,-2
1537922110349619,-1,-1,0,-2,-1,-2,-1,-2
1537922110358595,-2,-11,2,0,2,1,0,0
1537922110358595,2,10,-2,-3,-5,0,-2,0
1537922110373555,-1,8,20,1,-1,0,0,-1
1537922110373555,1,3,-12,-1,-3,-2,-2,1
1537922110375550,1,19,16,-3,-4,-1,-1,0
1537922110375550,-1,-40,-32,-2,3,0,0,-2
1537922110396494,0,10,-4,-1,-2,-2,-1,0
1537922110396494,0,-17,-9,0,1,3,0,0
1537922110397491,-6,-3,3,4,2,2,0,-3
1537922110397491,1,-47,27,3,0,0,0,0
1537922110410456,-11,14,-20,-13,-7,-4,-3,-6
1537922110410456,-3,16,-15,-3,-1,-3,-1,-2
1537922110417438,3,6,7,2,1,-1,0,3
1537922110417438,2,26,13,5,3,3,1,1
1537922110433395,4,38,12,1,1,2,1,-1
1537922110433395,0,-43,-2,2,-2,-1,0,0
1537922110435390,-6,-37,-7,-3,-1,-1,-6,-5
1537922110435390,4,33,-16,-3,-2,-3,4,2
1537922110456333,-3,25,8,1,0,1,-2,2
1537922110456333,11,40,5,8,4,5,-2,2
1537922110458328,-28,-117,-27,-14,-8,-4,5,-6
1537922110458328,-2,65,-11,-9,-4,-6,-6,-6
1537922110470296,5,55,17,4,4,1,4,3
1537922110470296,18,-1,39,10,5,0,-3,6
1537922110477277,8,112,-26,-3,-2,1,0,11
1537922110477277,-28,-105,-48,-7,-4,-3,-2,-17
1537922110494232,-13,-47,-20,-8,-7,-7,-10,-12
1537922110494232,-17,-26,15,-5,-2,0,4,-8
1537922110495230,18,-1,5,13,12,11,7,-4
1537922110495230,19,51,29,-5,-7,-13,-9,31
1537922110516173,26,-6,5,5,4,20,14,43
1537922110516173,6,100,-2,-18,-7,-12,-15,-13
1537922110518168,-15,-42,-31,-15,-9,6,3,6
1537922110518168,15,-20,-47,-56,3,21,11,-16
1537922110530135,-54,-73,-33,-80,-23,16,11,-18
1537922110530135,1,-33,55,77,28,2,49,0
1537922110539112,8,61,-4,-25,-21,-61,-67,85
1537922110539112,13,33,28,46,10,-21,-29,-26
1537922110554072,49,4,-32,96,46,4,17,77
1537922110554072,-2,-32,-95,-23,5,57,29,29
1537922110555069,3,4,92,3,-17,2,-23,-70
1537922110555069,-17,7,56,92,56,10,49,60
1537922110576013,59,70,52,-128,-10,8,-53,24
1537922110576013,-14,-75,-83,87,-14,-34,60,-33
1537922110578008,-30,22,-52,-84,-7,33,43,-33
1537922110578008,86,40,79,-128,-72,23,-23,5
1537922110589976,-45,-76,-3,127,34,-71,-54,-28
1537922110589976,37,125,-127,-128,11,21,3,60
1537922110598952,11,-39,-75,-111,-83,-48,-68,-13
1537922110598952,2,31,-100,113,38,57,94,82
1537922110613912,-29,63,49,11,59,78,92,-123
1537922110613912,19,-16,127,-28,-22,-63,-110,34
1537922110614909,-39,23,3,100,125,110,103,-9
1537922110614909,-11,-11,-41,-121,-36,-75,-6,36
1537922110636850,25,-10,-82,-59,-49,-33,-21,-19
1537922110636850,-68,13,18,-64,-41,24,59,60
1537922110637848,1,-9,32,-8,-46,-92,-81,-118
1537922110637848,-8,4,-5,18,13,42,39,69
1537922110649816,-28,-44,-43,-112,-25,-31,-46,3
1537922110649816,63,-13,57,89,31,-31,-13,-71
1537922110658792,-36,-9,57,26,5,39,32,29
1537922110658792,7,-11,-54,-45,-5,-19,-19,-81
1537922110673752,-3,-34,-34,-84,-19,-16,35,15
1537922110673752,-22,-55,-26,54,8,29,-40,-35
1537922110675746,35,-12,12,40,32,2,23,43
1537922110675746,-2,10,24,44,5,-12,-17,-31
1537922110696691,-15,42,27,2,-18,10,1,-11
1537922110696691,-16,39,-27,-42,-10,0,-23,-20
1537922110697688,38,28,-9,-5,-13,-5,22,30
1537922110697688,-34,15,19,-33,-12,-18,-32,-47
1537922110709656,-1,-4,-5,26,-1,5,-20,2
1537922110709656,-1,-7,-3,-12,-1,-6,10,21
1537922110718633,15,7,-27,-6,0,-13,-3,8
1537922110718633,-14,-6,10,-2,-2,7,-22,-26
1537922110733593,1,1,19,43,6,3,14,14
1537922110733593,1,-15,-15,-19,-7,-7,1,-9
1537922110735588,5,-10,5,-9,4,9,3,6
1537922110735588,-14,-35,4,8,0,1,-15,-16
1537922110756531,-2,-5,6,13,-7,-3,9,8
1537922110756531,-7,2,2,-27,-2,-4,-10,-12
1537922110757529,4,-20,-11,3,7,5,-9,2
1537922110757529,-4,-15,9,5,-3,-3,4,4
1537922110770494,26,1,-2,9,1,-2,3,29
1537922110770494,-9,15,-2,-15,-4,3,-5,-21
1537922110778473,6,12,-1,6,3,-2,3,8
1537922110778473,9,11,0,0,-4,-5,-5,-10
1537922110793433,2,11,5,-1,-4,3,2,2
1537922110793433,-17,7,-4,-5,1,2,-5,-1
1537922110795428,-12,7,5,6,6,2,6,5
1537922110795428,-20,4,5,-8,-1,-4,-10,-13
1537922110816371,-8,-1,0,4,-4,-1,-6,-4
1537922110816371,-2,-6,0,-3,0,1,1,4
1537922110817369,1,-3,-8,-5,-4,-4,-1,-1
1537922110817369,-7,3,5,4,2,1,-5,-6
1537922110830333,-12,-7,6,9,0,1,2,-4
1537922110830333,-2,0,-2,-5,-1,-1,3,-4
1537922110839310,-3,-3,-2,-6,-4,-3,0,6
1537922110839310,-8,-5,0,1,1,-1,-6,-1
1537922110854269,15,11,8,5,2,2,4,-2
1537922110854269,-6,-13,-2,-6,-2,-3,-2,-2
1537922110855267,2,-2,-10,-1,-2,0,-2,0
1537922110855267,9,2,1,1,-1,-3,-2,4
1537922110876211,-7,-9,-4,-1,-5,-3,-2,-10
1537922110876211,6,5,2,-3,-1,0,-2,0
1537922110878205,1,-4,0,3,2,0,1,3
1537922110878205,0,1,0,-2,-4,-1,-1,-6
1537922110899150,1,-3,7,3,2,3,1,2
1537922110899150,-1,2,-15,-4,0,0,-2,0
1537922110900147,-2,-1,-1,-2,-1,-4,-1,0
1537922110900147,-7,-3,2,-2,0,-2,-1,-4
1537922110913112,6,-3,-2,0,-2,-1,-2,-3
1537922110913112,0,-4,2,3,4,1,1,-1
1537922110920093,2,-1,-5,-3,-4,-1,1,1
1537922110920093,2,1,11,2,1,0,-3,-3
1537922110936051,-6,-5,-14,-3,-2,-3,-1,-2
1537922110936051,6,-13,-13,-4,-1,-2,1,2
1537922110938046,-12,-2,-2,-2,0,-1,-1,-3
1537922110938046,-4,-1,-2,-4,-2,-2,-3,-2
1537922110958989,-2,-5,11,0,-2,0,-2,-1
1537922110958989,0,9,2,0,0,0,-1,0
1537922110959987,-1,-2,10,-6,-5,-2,-2,0
1537922110959987,-5,-23,-27,1,2,1,-1,-4
1537922110972952,-1,-11,-20,5,2,1,0,-3
1537922110972952,0,38,31,-1,-4,-3,0,2
1537922110979934,2,-17,-13,-1,1,0,-2,-6
1537922110979934,3,14,-5,-4,-3,-3,1,-1
1537922110995891,-5,-35,-11,-5,-2,-2,-1,1
1537922110995891,-2,-20,-7,0,0,0,0,-1
1537922110997886,0,19,21,0,1,0,1,0
1537922110997886,1,0,-14,-2,0,-1,-1,-1
1537922111018830,-2,4,-2,-3,0,0,-3,-1
1537922111018830,0,6,16,-1,-3,-1,0,1
1537922111019827,2,0,-13,-2,-2,0,-2,1
1537922111019827,-3,-4,-2,1,-2,3,0,-1
1537922111032792,0,7,10,0,1,0,0,0
1537922111032792,0,-13,-8,-4,0,-1,-1,-1
1537922111039774,1,4,-5,-1,0,2,1,-3
1537922111039774,-1,9,17,1,-2,-1,-1,0
1537922111056728,-2,-6,-4,0,-3,-1,0,-2
1537922111056728,-1,-1,-7,-3,-4,-1,0,-3
1537922111057726,-1,-10,-4,3,2,-1,0,0
1537922111057726,-1,0,1,-3,-2,0,-1,-1
1537922111078669,1,3,5,3,0,-2,1,-1
1537922111078669,-2,1,5,-1,1,0,-2,-2
1537922111080664,0,1,1,-3,-2,-3,-2,3
1537922111080664,-3,-8,-6,0,2,0,-2,-1
1537922111093629,0,4,-3,-2,-1,-2,-1,0
1537922111093629,-1,-6,-9,4,5,3,0,-1
1537922111099613,2,1,7,1,-2,-2,-1,1
1537922111099613,-1,1,6,1,0,-2,-2,-1
1537922111116568,-2,2,-3,-2,-3,-2,-2,0
1537922111116568,0,2,-6,-2,-1,-2,-1,0
1537922111117565,-3,1,7,-1,-1,-2,-1,-1
1537922111117565,-2,-5,0,-2,-1,-1,1,1
1537922111138509,-1,2,-7,1,0,-1,0,-2
1537922111138509,-1,-2,-3,-2,-3,-2,-2,0
1537922111140504,1,-4,-6,0,-1,2,0,-1
1537922111140504,-4,-1,1,2,-1,1,0,-2
1537922111153469,1,7,10,-1,0,-2,0,1
1537922111153469,-1,-1,-3,-2,-2,-1,0,1
1537922111160451,-1,-4,-5,1,1,0,-1,1
1537922111160451,0,-1,4,-4,-5,-2,-2,0
1537922111176408,0,8,13,1,1,2,-1,-1
1537922111176408,-1,-7,-12,2,2,1,-2,-1
1537922111177406,-2,-3,-7,0,-3,-1,-1,-2
1537922111177406,1,0,-1,-1,-1,-1,0,0
1537922111199347,-2,0,-3,-3,-2,0,-1,-1
1537922111199347,-1,2,6,1,0,0,0,0
1537922111200345,-3,0,2,0,0,-1,-2,1
1537922111200345,-1,-1,-2,-3,-2,-1,-1,0
1537922111213310,0,-1,0,-2,-1,-1,0,1
1537922111213310,-1,1,-2,-3,-1,1,0,-3
1537922111221288,0,1,1,5,5,3,3,-1
1537922111221288,1,0,6,-1,-1,-3,0,0
1537922111236248,-1,-1,-7,1,-3,-1,-1,-1
1537922111236248,-2,-3,-6,-4,-4,-3,-2,0
1537922111238243,-2,-2,-2,-1,-1,-1,1,1
1537922111238243,0,-2,-2,-1,0,0,0,0
1537922111259187,1,1,4,-2,1,0,0,-2
1537922111259187,0,0,-1,-1,-3,-2,-2,-1
1537922111260185,0,-3,-1,-3,-4,-2,-1,-2
1537922111260185,-1,-1,1,3,3,1,-2,-1
1537922111273149,-1,0,-3,-1,1,1,-1,-1
1537922111273149,-2,-1,-3,-2,-1,-1,1,1
1537922111280131,1,-1,1,-3,-2,0,0,-1
1537922111280131,-2,-3,-1,-1,-1,0,0,-1
1537922111296088,-3,-2,-2,-1,0,-3,0,-2
1537922111296088,0,-1,2,2,4,2,1,-1
1537922111298083,-1,1,-1,-4,-4,-2,-4,0
1537922111298083,-2,0,-3,-2,-2,-1,1,0
1537922111319027,-3,-1,0,2,3,2,1,-1
1537922111319027,-1,0,1,1,-3,-3,-1,0
1537922111320025,-1,1,-1,-1,-1,-2,0,0
1537922111320025,0,-1,-3,-3,-2,-1,-2,-1
1537922111332990,0,-2,0,-4,-2,0,-2,1
1537922111332990,0,-1,-1,-2,0,-1,0,-1
1537922111339971,-2,2,-1,2,0,1,-1,-1
1537922111339971,-1,4,1,0,-1,1,-2,-2
1537922111355929,0,2,0,0,-3,-2,-1,-1
1537922111355929,-2,-2,1,2,2,-1,-1,-2
1537922111357924,0,-8,-4,-4,-4,-4,-2,-1
1537922111357924,-1,-5,-1,1,2,2,2,0
1537922111378868,1,-5,-2,-2,-2,0,-1,-2
1537922111378868,-2,-3,-1,-2,-1,-1,-1,-1
1537922111379865,-1,1,2,-1,0,1,0,-1
1537922111379865,-1,1,1,0,1,2,0,0
1537922111392830,0,-1,-2,-2,-2,-2,-3,0
1537922111392830,0,-1,1,-1,-1,1,-1,0
1537922111399811,1,0,-1,-2,-3,0,0,-1
1537922111399811,1,0,-1,-1,-2,-2,-1,-2
1537922111416766,-3,1,1,2,2,0,0,1
1537922111416766,0,0,-2,-3,-2,0,-1,-1
1537922111417764,1,-2,-1,-4,-1,-2,-1,-1
