timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1537921756736349,-4,-6,-3,-1,-1,0,-1,-3
1537921756736349,0,1,1,-2,0,1,-2,0
1537921756737347,-2,0,-2,-3,-1,2,-2,-1
1537921756737347,-2,-3,-1,-1,2,0,0,-2
1537921756738344,-1,1,1,1,-1,-3,0,4
1537921756738344,-1,1,-3,1,-1,-2,-2,1
1537921756741336,1,-3,-2,-3,-2,2,0,-2
1537921756741336,-3,-4,-3,-8,-1,-1,-4,-3
1537921756748318,1,4,1,2,2,1,0,0
1537921756748318,0,-2,0,2,-2,-1,1,-2
1537921756760286,1,0,-5,-5,0,-2,0,1
1537921756760286,-2,1,1,17,3,0,1,-2
1537921756763278,0,-1,2,-6,-5,-3,-2,-1
1537921756763278,-1,1,-3,-5,1,0,-1,3
1537921756778238,-3,-1,1,1,-1,-1,0,-2
1537921756778238,-1,-1,1,0,1,-2,-1,0
1537921756787214,-2,4,3,-2,1,1,0,-3
1537921756787214,0,0,5,-1,-1,0,1,-2
1537921756795193,-1,-2,-1,-3,-4,-4,-1,1
1537921756795193,2,1,-4,-5,-1,-2,-3,0
1537921756809155,1,0,6,7,-1,-1,-2,-5
1537921756809155,-2,-3,-6,-4,-2,-1,-1,0
1537921756819128,1,-1,-2,-3,1,0,1,1
1537921756819128,0,-4,-4,-5,-2,1,1,1
1537921756857027,1,-1,1,1,0,-2,-2,1
1537921756857027,-3,1,4,0,-2,-1,-1,0
1537921756858025,0,0,0,-1,0,-3,-1,-2
1537921756858025,0,-4,-1,-2,-1,1,0,1
1537921756862014,-2,2,-1,1,-2,0,-1,-7
1537921756862014,0,-3,-4,-2,0,1,0,0
1537921756862014,0,-4,-4,2,0,1,-1,-2
1537921756862014,1,-2,-1,-1,-1,-2,0,0
1537921756868995,2,-1,-4,-2,-1,-1,-6,3
1537921756868995,-1,-3,-4,-1,0,-1,4,-1
1537921756876974,0,3,0,-2,0,3,7,8
1537921756876974,-1,0,1,1,0,-3,-2,1
1537921756883956,-2,-3,0,0,-2,-2,-2,-7
1537921756883956,-1,-3,1,-2,0,0,-4,-3
1537921756898915,3,4,-1,-3,0,0,-3,3
1537921756898915,0,1,-1,-1,0,-3,1,2
1537921756905896,-5,-4,-2,-3,-1,-2,0,-6
1537921756905896,0,4,-1,-1,-1,-2,-1,0
1537921756914873,-3,-2,3,1,0,-3,-1,-8
1537921756914873,1,1,0,-1,0,3,4,5
1537921756928835,-1,2,0,2,-3,-1,-1,-3
1537921756928835,0,1,2,-1,0,1,0,1
1537921756937811,1,0,-2,0,-1,-1,-2,-1
1537921756937811,-2,-1,2,1,0,-4,-4,-7
1537921756943795,1,-2,-1,-4,0,1,3,2
1537921756943795,-3,-2,0,1,0,-1,0,2
1537921756958755,0,1,-1,-2,-3,-1,-3,-1
1537921756958755,-2,0,-1,-1,0,0,-3,-1
1537921756965736,0,-1,3,0,2,0,0,-1
1537921756965736,1,-1,1,-2,-1,-4,-4,-1
1537921756974712,-2,-3,3,0,-2,-1,-3,-3
1537921756974712,1,1,-3,-2,-1,0,1,-1
1537921756988675,-3,2,4,2,1,-3,-5,-8
