timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1537921781359539,0,-1,2,1,1,0,-2,0
1537921781359539,0,0,0,3,3,1,2,-1
1537921781360536,-1,-3,0,1,0,-1,1,-1
1537921781360536,1,-3,-2,-4,-2,-1,0,-3
1537921781364526,-2,-1,-2,-5,-4,0,-2,-4
1537921781364526,0,-1,-3,-6,-1,0,-1,-4
1537921781366520,1,3,2,-1,-1,-4,-3,-2
1537921781366520,-3,-5,-1,2,-3,-3,1,2
1537921781370510,0,-2,-2,2,1,-2,-1,2
1537921781370510,1,2,3,3,2,2,1,2
1537921781385470,-1,-1,-1,0,-1,2,1,0
1537921781385470,-1,2,-2,-6,0,-1,-3,-2
1537921781395443,-1,2,2,9,2,-3,-1,-3
1537921781395443,-1,-1,0,-10,-3,-3,-3,1
1537921781402425,0,0,0,2,-3,0,0,-2
1537921781402425,0,2,0,10,0,0,-1,3
1537921781416387,-1,-6,-4,-8,-3,-1,-1,-2
1537921781416387,-3,-4,-4,-5,-1,-2,-1,-3
1537921781425363,2,3,-1,-8,2,2,2,-1
1537921781425363,0,0,3,-1,0,1,0,-1
1537921781430350,0,-3,1,6,2,0,-1,0
1537921781430350,0,-1,1,4,-2,0,-2,-1
1537921781478222,1,-3,-4,-3,-3,-2,-1,-2
1537921781478222,-3,-3,0,-2,-2,-2,0,-3
1537921781479220,-3,-3,-2,-3,-4,-1,-1,0
1537921781479220,-2,0,2,2,-1,2,1,-3
1537921781479220,2,3,0,1,2,0,-3,1
1537921781479220,-1,2,-1,0,0,1,0,0
1537921781483208,-1,-3,0,-2,0,1,0,-2
1537921781483208,0,-3,-6,-10,-1,-1,-2,0
1537921781490190,-2,-1,-2,13,2,0,1,-1
1537921781490190,1,3,0,-1,-3,-3,-1,1
1537921781499166,3,4,4,-8,-1,3,-1,1
1537921781499166,-1,-5,-8,6,-1,-2,0,-2
1537921781505150,-3,-8,-14,-13,-7,-4,-1,1
1537921781505150,1,-2,0,-1,4,2,-1,-2
1537921781522104,-2,0,1,0,0,0,-2,-3
1537921781522104,1,2,8,-1,2,1,0,-2
1537921781528088,-4,1,6,1,0,-1,-2,-2
1537921781528088,-2,-2,-4,1,-3,0,2,-2
1537921781537065,-2,-3,-4,4,1,-2,0,-1
1537921781537065,1,-1,3,6,0,1,-3,-1
1537921781550030,2,4,7,-4,0,0,-1,-1
1537921781550030,-1,-4,-2,-9,-3,-1,-1,2
1537921781559006,-2,-2,-5,-1,-6,0,1,1
1537921781559006,-2,-3,-5,1,2,-4,-1,3
1537921781564990,1,0,2,-3,2,0,1,-4
1537921781564990,-2,-5,2,-7,-7,-2,-3,-4
1537921781581945,0,-2,-2,18,4,-2,-1,-4
1537921781581945,-2,0,0,-1,-5,-3,1,2
1537921781587928,-1,0,3,-8,-3,-2,2,3
1537921781587928,-1,2,-2,3,1,0,-3,2
1537921781596905,-1,-2,-3,-5,-2,-3,-2,-4
1537921781596905,-2,0,2,-3,0,2,-1,-4
1537921781610867,0,2,3,4,2,2,0,-1
1537921781610867,-2,-1,-2,-2,-1,-1,0,1
