timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1537921720572510,10,10,-1,0,2,0,1,0
1537921720572510,3,3,2,1,-1,1,2,5
1537921720573508,4,6,-2,0,-1,0,0,4
1537921720573508,7,6,2,1,0,-1,-1,-6
1537921720574505,-1,44,5,1,-1,-1,-2,0
1537921720574505,4,-37,-9,-4,-2,-2,-1,-1
1537921720577497,-9,0,-1,2,-3,-1,1,0
1537921720577497,-6,1,-11,-4,-3,-1,-1,-2
1537921720585475,-13,-6,5,3,0,-1,-3,-2
1537921720585475,3,8,5,-2,0,-2,-1,0
1537921720593455,-16,1,0,3,0,-2,-1,-2
1537921720593455,25,49,-7,-3,-1,0,3,8
1537921720599437,-6,8,7,-1,-2,1,-1,-1
1537921720599437,-1,0,-3,5,2,-1,-1,-1
1537921720614398,-1,-17,-1,-3,0,1,1,-1
1537921720614398,-6,-7,3,-1,-2,-1,-1,0
1537921720624371,6,-19,0,-1,-1,0,-1,0
1537921720624371,3,42,3,-5,-2,0,-2,1
1537921720631353,-1,-25,2,2,3,0,-3,-1
1537921720631353,-3,-21,3,1,-1,-1,0,0
1537921720645315,1,-5,-2,-1,-4,-2,0,-1
1537921720645315,1,-29,2,0,1,-1,0,-2
1537921720653294,2,24,-6,1,-1,0,-2,-1
1537921720653294,-12,18,5,-5,-3,-2,-3,-4
1537921720693188,15,58,2,2,1,-1,0,2
1537921720693188,-22,-98,-8,-5,-1,2,-1,0
1537921720693188,0,71,2,-2,0,-2,-3,-4
1537921720693188,4,-9,-4,1,-1,0,0,-1
1537921720694185,-3,4,4,-2,-4,-2,0,1
1537921720694185,12,25,-7,2,1,1,1,2
1537921720697177,-10,-41,-4,0,-1,0,1,-3
1537921720697177,-4,-4,-1,-2,-2,1,0,-1
1537921720705155,3,-4,6,-2,-1,-2,-1,1
1537921720705155,1,11,-3,-5,-2,-2,-2,-4
1537921720712137,-1,-15,0,0,0,0,0,2
1537921720712137,2,18,3,-2,1,-2,0,1
1537921720719118,-5,-38,-3,2,1,-3,-2,-2
1537921720719118,2,38,0,-1,-2,-2,-2,-2
1537921720734078,3,-3,-4,-1,-1,-2,-1,-1
1537921720734078,2,12,2,2,-2,2,0,-1
1537921720742057,-5,-15,-3,-2,-2,-2,0,-4
1537921720742057,0,14,0,2,2,-1,0,0
1537921720751033,7,-7,4,1,1,1,0,0
1537921720751033,-4,-6,-2,-4,-2,-3,-6,-4
1537921720764995,-1,5,1,-1,1,2,-1,-2
1537921720764995,1,2,4,1,-2,-2,1,1
1537921720771977,3,10,-2,-1,-3,-3,-3,-2
1537921720771977,-2,-27,4,1,1,1,-1,-1
1537921720778958,-5,3,0,-2,-1,1,-1,-3
1537921720778958,0,-5,-1,1,1,-2,0,-1
1537921720793918,0,-3,-5,0,-2,-1,0,1
1537921720793918,-1,1,-4,2,0,-3,0,-1
1537921720801896,-1,-8,-1,-1,1,0,0,-3
1537921720801896,3,13,7,0,-2,1,-1,-1
1537921720816856,-2,-4,1,-3,-1,-2,1,-2
1537921720816856,2,10,3,-2,-3,-4,-1,-2
1537921720824835,1,10,1,-1,-4,-1,-1,0
1537921720824835,1,-32,-4,-2,-1,1,-1,-2
1537921720831817,-1,0,0,1,1,0,0,-1
1537921720831817,-2,-1,0,-2,-1,2,0,0
1537921720839795,0,6,1,0,1,-1,-1,0
1537921720839795,-2,-12,-7,-4,-3,-2,-1,-1
1537921720854755,-3,0,2,-1,-3,-1,-2,-2
1537921720854755,-4,-13,-4,-2,0,-1,-1,-3
1537921720861737,-8,4,0,-1,-1,0,-1,5
1537921720861737,4,16,1,0,1,1,0,-3
1537921720870712,1,-38,-2,-4,0,0,1,-2
1537921720870712,9,59,10,1,0,0,0,3
1537921720884675,8,-2,-9,-4,1,-1,-4,-6
1537921720884675,-4,20,-1,-1,2,-1,0,2
1537921720891656,0,4,-1,-1,0,1,2,3
1537921720891656,-8,11,-2,-3,-3,0,1,9
1537921720899635,5,2,6,1,-1,-1,1,6
1537921720899635,2,13,3,1,-1,-1,-4,-9
1537921720914595,-3,22,-3,-3,-2,1,0,-2
1537921720914595,3,-6,-6,-1,1,-2,1,6
1537921720921577,25,32,-1,8,3,1,-1,-8
1537921720921577,-7,-65,0,-3,-2,1,-1,1
1537921720936536,-62,-47,-13,-10,-6,-2,-7,1
1537921720936536,7,34,14,2,0,0,-2,-7
1537921720945512,5,8,-1,2,-1,-1,2,-1
1537921720945512,24,30,11,2,1,-3,0,-10
1537921720951496,27,36,-13,1,2,1,1,8
1537921720951496,48,42,5,3,1,1,-2,-25
1537921720959476,1,-14,1,-1,-4,-3,-3,-2
1537921720959476,-52,-6,-7,-2,-2,-1,-4,-12
1537921720974435,21,59,4,1,-2,-4,-4,-9
1537921720974435,31,40,2,3,0,-2,1,-1
1537921720981416,-62,-75,-4,-7,-3,4,3,11
1537921720981416,-8,56,1,1,-1,0,3,12
1537921720996376,-19,3,-2,-1,-1,-3,-5,-25
1537921720996376,-20,-14,-8,-4,0,-1,0,2
1537921721005352,3,-45,3,-3,0,1,1,3
1537921721005352,21,39,6,3,2,-1,1,11
1537921721011336,16,-69,4,-1,-1,1,0,9
1537921721011336,-73,32,-3,-1,-1,-3,-4,-5
1537921721019315,13,7,5,-4,-2,-4,-6,-1
1537921721019315,-56,-45,-7,-6,-5,1,2,7
1537921721034275,-30,18,-3,2,-1,0,-3,-8
1537921721034275,7,-12,-10,0,-1,-3,0,-7
1537921721042254,57,65,4,7,5,0,-2,-11
1537921721042254,1,-63,1,0,-1,0,3,18
1537921721057214,-91,-74,3,-4,-4,-1,1,24
1537921721057214,52,-20,1,0,-2,0,2,-9
1537921721065192,-22,-68,-21,-5,-2,0,-1,5
1537921721065192,34,56,1,0,0,-1,-2,1
1537921721072174,-19,-47,9,-2,4,3,4,28
1537921721072174,-10,-66,-5,-3,-3,-1,-2,-5
1537921721079155,5,41,2,0,2,-3,0,4
1537921721079155,-2,-46,-9,-14,-9,-4,-5,-16
1537921721096110,27,90,18,13,5,-4,-3,15
1537921721096110,-45,-67,-9,-3,-3,1,5,2
1537921721102094,38,75,5,8,2,-13,-1,-5
1537921721102094,-45,10,-5,-5,2,16,-2,10
1537921721117054,52,-37,-17,-15,-9,-6,-26,-24
1537921721117054,-20,-50,1,-9,-1,2,-6,31
1537921721126030,-51,46,10,12,1,3,4,1
1537921721126030,18,60,5,-1,-4,-6,-2,0
1537921721133011,26,-50,-9,-5,-3,2,9,-6
1537921721133011,-47,-62,-1,0,4,0,-3,-10
1537921721138995,-1,1,-5,-17,-11,1,-7,-2
1537921721138995,17,-12,-3,4,1,-2,1,-8
1537921721153955,10,60,0,4,1,3,7,1
1537921721153955,15,-20,11,2,1,-4,4,7
1537921721161934,26,54,-21,-9,-7,-1,-2,-16
1537921721161934,-42,-23,7,-2,-1,-3,1,8
1537921721176895,8,5,14,8,3,-3,2,-10
1537921721176895,-27,102,-14,-7,-5,-1,-2,15
1537921721184872,26,-29,21,7,5,3,3,-7
1537921721184872,33,52,-12,-3,-2,-2,-3,-9
1537921721191854,2,34,-6,-4,-2,0,1,7
1537921721191854,21,31,20,11,3,1,-1,-9
1537921721199833,-17,-78,-19,2,0,0,0,5
1537921721199833,27,89,37,13,3,-4,-2,-2
1537921721236734,33,24,-14,-1,-1,1,1,-22
1537921721236734,6,-8,-1,-7,-3,-2,0,-1
1537921721245710,-25,35,-8,-8,-3,3,0,7
1537921721245710,-6,-39,11,4,0,-3,0,15
1537921721252691,18,-1,-1,0,-1,-2,-1,-7
1537921721252691,15,4,-3,-4,-2,0,-2,-4
1537921721259673,23,-8,9,4,5,1,3,32
1537921721259673,-47,-61,-12,-4,-5,-1,1,-5
1537921721268649,48,81,5,8,2,-6,-8,-15
1537921721268649,86,39,7,5,6,1,-19,16
1537921721269646,15,-66,-8,-3,-5,10,11,-20
1537921721269646,70,98,1,4,2,-8,-4,1
1537921721282611,-4,39,18,-3,-7,13,-9,-14
1537921721282611,3,-41,-1,0,2,-3,0,-14
1537921721283609,3,82,9,3,6,3,5,3
1537921721283609,-34,-70,-5,-9,-3,6,0,13
1537921721305550,10,-45,-1,1,-1,0,1,5
1537921721305550,-18,16,4,-3,-7,6,10,-8
1537921721306548,-32,-4,4,-5,3,-1,-23,-6
1537921721306548,17,4,4,-1,-12,1,4,-9
1537921721328489,-63,10,13,-3,-2,1,6,23
1537921721328489,-3,-23,-14,-4,-2,11,24,-8
1537921721328489,-27,-43,1,-6,-3,-10,-20,-18
1537921721328489,89,49,4,2,10,3,-2,-7
1537921721342452,18,-18,13,-1,-1,1,4,0
1537921721342452,-24,58,4,0,2,2,1,-9
1537921721343449,37,-4,0,0,-3,-2,6,-4
1537921721343449,-7,8,8,3,1,4,1,5
1537921721365390,-12,-28,6,-2,-3,-3,1,-8
