timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1537912540909356,-1,-2,-2,-1,-1,-1,-2,0
1537912540909356,1,0,-1,0,-1,-2,-2,-1
1537912540909356,1,0,0,0,-2,-2,-1,-1
1537912540909356,-1,1,-2,-1,0,1,1,0
1537912540914343,-1,1,0,0,0,-2,0,-1
1537912540914343,-2,-3,-2,-3,0,3,-1,1
1537912540914343,0,-1,1,1,-1,-2,-3,0
1537912540914343,0,-1,-1,-1,-3,-2,-2,-2
1537912540919329,-2,-3,-2,-1,1,0,1,0
1537912540919329,0,0,1,0,-1,-1,-1,-1
1537912540929303,0,-1,-2,-2,-1,-2,2,-2
1537912540929303,-1,-1,-1,0,1,0,-2,1
1537912540936284,1,1,0,-1,1,-2,0,-1
1537912540936284,-2,-2,-2,-1,-1,0,-1,-1
1537912540950247,-1,-2,-2,-3,-1,0,1,-1
1537912540950247,1,-1,0,0,-1,1,0,0
1537912540959223,-2,-1,-1,0,-1,-1,-1,-2
1537912540959223,0,1,-2,-1,1,-2,0,-1
1537912540965207,-3,1,-1,0,-1,1,0,-2
1537912540965207,0,-2,1,-2,-1,-1,-1,-2
1537912540980167,0,1,1,0,2,0,0,-2
1537912540980167,-1,0,0,-1,-2,-1,0,-2
1537912540988146,-1,-1,-1,0,1,0,-2,1
1537912540988146,0,1,1,0,1,-2,-2,0
1537912541028039,-1,0,-3,-2,-2,2,1,2
1537912541028039,1,-1,-1,-1,-3,-2,-3,-1
1537912541029036,-1,-1,1,-2,-1,2,-1,-1
1537912541029036,0,1,0,1,1,0,0,0
1537912541029036,-1,-2,-1,2,-1,-3,-1,-2
1537912541029036,-3,-3,-2,-4,-1,3,1,-1
1537912541033026,1,0,1,0,-1,-5,-4,-2
1537912541033026,-1,-2,-3,-2,0,-2,-2,-2
1537912541040007,-1,0,0,-1,2,3,-2,-1
1537912541040007,0,0,-1,0,-3,0,0,0
1537912541046988,-1,0,-1,-1,-1,0,-2,0
1537912541046988,-3,0,-1,-1,-2,0,0,0
1537912541055964,0,-2,-1,0,1,4,-1,0
1537912541055964,0,2,1,-1,-3,-4,-1,-2
1537912541069927,-2,-3,-2,-2,1,3,0,1
1537912541069927,-1,1,-3,-1,-2,-4,-2,0
1537912541076908,-2,-1,-1,-3,-8,-4,-2,0
1537912541076908,-4,1,-2,2,12,2,-1,0
1537912541084887,-2,-1,-2,-1,-2,-4,1,-1
1537912541084887,0,-2,-1,-2,-2,1,-2,-3
1537912541099847,-1,-3,-2,-3,1,2,3,-1
1537912541099847,0,-2,0,-1,-1,0,-1,0
1537912541106828,0,1,0,0,0,-4,0,0
1537912541106828,-2,-3,-1,0,0,2,1,0
1537912541115804,-1,2,0,0,0,-3,-2,-2
1537912541115804,0,-1,0,0,-3,-2,-2,-1
1537912541129767,1,-1,-3,-1,-2,1,1,1
1537912541129767,-1,-1,0,0,-3,-2,-2,-1
1537912541136749,-1,0,0,-1,-2,1,0,0
1537912541136749,-1,-2,-1,-3,-1,-3,0,0
1537912541144727,-2,0,-2,-2,2,4,-1,-2
1537912541144727,1,-1,-2,-1,0,-1,-2,0
1537912541159687,-1,0,1,0,-1,-3,-2,-2
