timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1537920266144612,0,-2,-4,-2,-4,-31,-25,0
1537920266144612,-5,-3,-1,-1,8,95,18,-2
1537920266145610,-1,0,0,0,1,-11,49,-1
1537920266145610,-4,0,1,1,-1,1,-6,-2
1537920266146607,3,1,0,-1,-1,-15,9,3
1537920266146607,0,-2,-2,-3,-5,-29,-29,-5
1537920266149599,-2,-2,-2,-2,0,-17,-22,-3
1537920266149599,-1,-1,-2,-1,-1,31,9,-1
1537920266157577,-3,-1,0,-1,-1,-1,-2,-13
1537920266157577,1,0,-1,2,-1,-23,-3,7
1537920266166554,0,-2,0,1,7,21,-27,1
1537920266166554,-2,-3,-2,-3,-4,-32,0,-1
1537920266172537,-1,1,-1,0,3,27,-9,0
1537920266172537,-3,0,-1,-1,-1,-8,-12,-4
1537920266186500,1,0,0,-4,-9,-8,18,4
1537920266186500,0,-1,0,0,4,-33,-15,3
1537920266197471,0,-2,-2,-1,-8,48,6,4
1537920266197471,-1,1,-1,1,7,-17,10,-10
1537920266211433,2,-1,-1,0,-4,-3,27,4
1537920266211433,-3,-1,-1,-1,2,13,8,-5
1537920266218415,-2,1,-1,0,3,-8,-2,-2
1537920266218415,0,1,-1,-1,-6,-22,3,0
1537920266231380,3,0,1,0,-2,-13,-35,-2
1537920266231380,-3,-2,-2,0,-2,2,-6,0
1537920266273268,-1,-2,-3,-3,-5,-18,-18,-6
1537920266273268,0,1,-1,0,0,-10,-8,4
1537920266273268,-1,-1,-1,-2,-8,-22,-33,-5
1537920266273268,-1,-2,-1,1,3,-4,18,1
1537920266277258,1,0,0,-2,-6,-28,-25,2
1537920266277258,3,2,0,3,8,32,2,0
1537920266279252,-2,-2,-4,-3,-6,-7,7,-3
1537920266279252,-1,0,-1,0,-4,3,-12,-7
1537920266284239,0,0,0,0,0,-7,1,-1
1537920266284239,-6,-1,0,0,-1,-5,5,-2
1537920266293215,-1,-1,0,1,6,8,-2,2
1537920266293215,4,1,0,-1,-1,-21,-4,4
1537920266299199,-4,-2,-1,-1,1,28,12,-6
1537920266299199,4,-2,0,1,3,22,-19,2
1537920266315157,2,2,0,0,-3,-18,12,2
1537920266315157,0,-2,-2,0,1,-2,9,-2
1537920266321140,-4,-1,-2,-3,-4,-9,-8,-6
1537920266321140,-2,-3,-2,-2,-3,-12,-18,-9
1537920266344079,-2,-3,0,0,6,18,12,9
1537920266344079,1,2,-1,-1,-5,-7,-10,5
1537920266345076,-4,-1,-1,2,4,10,-10,-8
1537920266345076,-2,2,-1,-3,-2,-6,52,5
1537920266359039,2,-2,-1,-3,-1,-15,-28,-5
1537920266359039,-1,-1,0,2,5,2,-14,3
1537920266360036,4,0,-2,0,3,15,10,4
1537920266360036,-4,-1,-1,-2,-9,-9,-22,-8
1537920266381977,-5,-1,0,0,8,15,27,-5
1537920266381977,1,0,-1,-2,-1,-1,6,2
1537920266382975,-2,-1,-1,1,-4,-5,-3,-5
1537920266382975,1,-2,-1,-1,0,-24,-6,2
1537920266404916,0,1,-1,-3,-6,-1,14,0
1537920266404916,-2,-2,-1,-3,-11,2,-15,-3
1537920266404916,2,1,0,1,4,4,34,6
1537920266404916,-1,-2,-1,-3,-7,-1,-1,-4
1537920266419876,-4,-1,-1,0,-3,-14,-31,0
1537920266419876,0,0,0,-1,1,-19,23,3
1537920266419876,4,2,1,3,14,51,-29,3
1537920266419876,0,0,-1,-2,-10,-20,2,1
1537920266441817,0,0,-1,0,2,8,10,-1
1537920266441817,-2,-3,-1,-3,-5,-30,-20,-8
1537920266442815,-1,0,-3,-4,-5,-21,13,6
1537920266442815,-4,-1,-1,1,9,24,4,-4
1537920266472735,-2,-3,-2,-3,-11,-6,-7,-1
1537920266472735,-4,-1,-1,-2,-1,3,-16,-5
1537920266473732,2,-1,-1,1,1,11,37,4
1537920266473732,-6,1,-2,-2,0,0,-15,-7
1537920266479716,4,0,1,0,3,-18,-2,2
1537920266479716,-1,-1,-1,2,6,4,-39,-1
1537920266479716,-1,0,0,1,-1,19,78,1
1537920266479716,4,0,0,0,-3,-19,0,8
1537920266501658,-4,1,0,0,2,12,0,-7
1537920266501658,3,-2,-1,-3,-10,-7,-29,-2
1537920266502655,-4,0,0,-3,-3,-8,15,-4
1537920266502655,1,-2,-2,1,-1,15,3,5
1537920266524596,1,0,-2,1,3,-5,6,-2
1537920266524596,-3,-1,-1,1,3,44,-3,-8
1537920266525594,-1,-1,-2,-7,-14,-87,-13,-2
1537920266525594,-3,-1,-1,-2,4,45,-2,-5
1537920266546538,2,0,-1,2,4,3,2,4
1537920266546538,-1,0,0,-1,-3,1,18,2
1537920266547535,-2,-1,0,0,0,-14,-40,-4
1537920266547535,0,-1,0,-1,-2,-11,25,-4
1537920266561497,1,1,-1,-2,1,3,-8,0
1537920266561497,-4,0,0,1,1,-2,-10,0
1537920266562495,0,-1,-1,-2,-2,2,20,4
1537920266562495,0,-2,0,0,-2,-8,-12,1
1537920266584436,-3,-2,0,0,5,14,-23,-4
1537920266584436,2,-1,0,-3,-15,-9,24,8
1537920266585434,-3,-3,-1,-2,1,11,-22,-4
1537920266585434,2,1,-1,1,0,-19,-15,-2
1537920266598399,3,-2,-2,-3,-9,-17,-6,5
