timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1537914472171855,-2,-2,0,2,9,-20,-3,5
1537914472171855,-3,3,-1,-4,-13,14,9,-14
1537914472173850,-2,-3,-2,0,3,1,-4,-7
1537914472173850,-4,-5,1,2,10,0,2,-6
1537914472174847,-3,3,0,0,-2,9,0,-13
1537914472174847,3,0,1,3,5,-35,-11,7
1537914472175844,-3,-3,1,2,4,11,-2,-3
1537914472175844,-2,0,-5,-11,-14,0,-2,0
1537914472184820,0,1,1,2,7,-5,-3,-2
1537914472184820,0,-4,0,-2,-19,25,3,3
1537914472191802,-3,-2,-3,-5,0,-9,-5,-3
1537914472191802,0,2,0,4,1,-9,-22,-11
1537914472199780,1,-2,-2,-3,-3,-2,-9,9
1537914472199780,-2,-3,-2,1,15,4,10,-5
1537914472214741,3,0,0,1,-6,-3,18,18
1537914472214741,1,0,-1,-1,-4,22,0,-2
1537914472219727,-2,-3,-1,-3,-8,2,4,-8
1537914472219727,0,1,-1,1,6,-4,-13,2
1537914472244661,0,1,-1,-3,0,-3,4,-4
1537914472244661,-3,-3,2,4,20,4,2,-1
1537914472246655,2,-1,-1,-1,-20,2,6,5
1537914472246655,-1,-1,-3,-4,3,-29,-11,1
1537914472258623,0,-2,0,-3,1,13,-1,-2
1537914472258623,-1,-2,0,-6,-24,-28,-1,6
1537914472299514,-2,-5,1,3,28,-2,-1,4
1537914472299514,0,-2,0,1,-27,18,1,-5
1537914472299514,0,2,-2,-2,1,-22,-1,1
1537914472299514,-2,-3,0,0,-7,21,10,4
1537914472303503,-1,-2,-1,-6,-12,-10,-4,-4
1537914472303503,-2,2,0,3,17,-23,-19,-2
1537914472304500,0,-1,0,-3,-10,8,-4,2
1537914472304500,-3,-1,0,3,6,20,5,-4
1537914472309487,4,1,0,6,14,10,-3,1
1537914472309487,-1,-2,0,0,18,28,8,0
1537914472317466,-1,-5,-1,-6,-33,-27,-14,-3
1537914472317466,-1,-1,-1,-2,-10,-33,-4,-2
1537914472326442,0,3,-1,4,15,28,15,-2
1537914472326442,1,1,3,6,20,-23,-2,0
1537914472340404,-5,-3,-3,-9,-46,42,13,0
1537914472340404,1,-1,-2,-1,26,18,-6,0
1537914472348383,0,-1,2,3,-7,-24,-5,8
1537914472348383,-9,-5,-5,-3,31,-31,7,-11
1537914472371322,11,3,2,6,11,10,-14,-10
1537914472371322,0,2,0,-4,-42,-3,-2,3
1537914472372319,-5,-5,-7,-5,17,-32,12,6
1537914472372319,-1,4,8,20,66,80,5,-14
1537914472385284,-2,-4,-3,5,79,24,12,17
1537914472385284,-8,-2,2,-7,-35,-83,-2,-27
1537914472394261,-5,-2,-1,8,60,-13,-22,-20
1537914472394261,4,1,-2,-22,-69,78,-23,2
1537914472409220,3,1,1,-6,-64,-119,-22,-16
1537914472409220,-4,8,15,52,124,127,6,0
1537914472410218,-1,3,4,11,19,-56,39,-11
1537914472410218,-6,-15,-30,-83,-93,-86,-4,-6
1537914472431162,1,2,10,20,125,24,13,5
1537914472431162,9,3,-2,-31,-81,-16,-17,8
1537914472433157,-19,-8,-2,-7,-125,-22,-12,-36
1537914472433157,7,1,4,28,78,117,72,28
1537914472445124,-12,3,6,21,49,-12,29,-56
1537914472445124,-21,-10,-7,-15,32,49,-58,-45
1537914472454101,14,3,2,-20,-72,20,38,30
1537914472454101,7,5,16,52,35,32,-29,-4
1537914472469060,-14,0,1,39,97,87,9,-2
1537914472469060,10,-11,-24,-57,-62,-105,-15,21
1537914472470058,-8,-5,-12,-36,-47,3,-6,-33
1537914472470058,-1,1,6,-12,-33,-26,-12,77
1537914472491002,28,16,13,49,27,38,42,38
1537914472491002,6,2,6,40,-82,-25,-14,3
1537914472492996,0,-8,-14,-38,81,39,18,-9
1537914472492996,0,-7,-11,-41,-110,-100,-1,-3
1537914472504964,8,-3,0,-16,-27,0,-15,12
1537914472504964,14,6,10,16,76,73,-7,8
1537914472513940,1,1,3,30,-6,-20,-33,-11
1537914472513940,0,4,6,30,66,18,53,-13
1537914472528901,-6,-1,3,8,28,-125,-10,24
1537914472528901,-15,-11,-19,-51,-94,69,56,-26
1537914472529898,2,0,-4,-6,82,13,0,15
1537914472529898,4,0,0,-6,-18,-67,-52,-16
1537914472550842,0,-2,-2,3,-64,9,21,56
1537914472550842,5,7,-1,5,127,-53,-32,-6
1537914472552837,0,-6,4,23,-32,-9,-23,5
1537914472552837,5,-3,-13,-26,47,-107,-29,13
1537914472564805,-13,-10,-19,-62,-93,-35,-14,-49
1537914472564805,8,9,21,85,110,117,83,20
1537914472573781,6,-3,-11,-63,-84,-2,-22,31
1537914472573781,-22,-2,1,12,18,75,-25,-69
1537914472588741,5,-1,3,27,63,46,19,38
1537914472588741,-11,-7,-11,-44,-70,-93,-57,-3
1537914472590736,-2,4,11,18,72,49,-16,-6
1537914472590736,8,-1,-4,10,-96,-48,4,1
1537914472611682,4,2,3,-1,-14,127,14,17
1537914472611682,-4,5,10,46,58,-46,-29,-21
1537914472612678,9,10,-1,-4,-29,-3,1,31
1537914472612678,-8,-4,5,47,28,-5,-19,-22
1537914472624646,-3,0,-9,-61,64,68,-3,11
1537914472624646,2,-9,-9,-1,-66,-79,-7,15
1537914472633621,-6,-5,-11,-83,-33,31,10,-36
1537914472633621,-3,-2,2,5,22,1,13,36
1537914472648581,-8,-1,-2,-1,-7,-54,-40,-28
1537914472648581,4,-3,1,-6,-32,-62,16,24
1537914472650576,-12,4,18,62,116,-36,-23,-29
1537914472650576,0,0,-2,27,-61,-65,17,10
1537914472671519,1,1,-5,-57,-51,48,-14,-67
1537914472671519,-5,-2,-1,48,35,94,40,0
1537914472672516,1,0,-1,-37,-12,-49,-22,46
1537914472672516,-11,0,-1,7,-63,-19,30,-26
1537914472684485,-8,-10,-6,13,-2,49,-23,-21
1537914472684485,-5,-2,-9,-90,-80,-13,-23,-1
1537914472693461,5,4,2,33,-81,-89,15,8
1537914472693461,-11,-19,-6,1,1,95,23,-9
1537914472709418,1,2,0,-42,-59,-100,-6,0
1537914472709418,-14,-1,4,30,37,78,36,-51
1537914472710416,-3,3,7,22,52,-45,-57,-27
1537914472710416,-7,-4,-7,-10,24,4,37,6
1537914472731359,8,-3,-3,28,7,13,-11,1
1537914472731359,-8,3,3,-9,2,33,-10,-25
1537914472732357,4,-1,11,30,69,99,29,34
1537914472732357,3,3,-2,28,-37,-73,-14,-20
1537914472753301,-14,-4,-4,-46,-11,-54,-47,7
1537914472753301,-3,-2,-10,-33,84,-5,6,-3
1537914472755297,0,-5,-13,-38,-67,82,14,13
1537914472755297,8,8,12,-6,35,-23,-13,7
1537914472767264,-4,0,10,63,60,-26,10,-18
1537914472767264,-4,-5,-8,-16,-60,-60,20,-6
1537914472776240,6,5,7,39,35,13,22,-14
1537914472776240,3,2,-1,-10,6,39,-27,-1
1537914472791201,-2,-5,-7,7,0,-50,-28,-19
1537914472791201,-9,-2,11,16,81,38,0,26
1537914472793195,17,1,-1,20,-68,-74,-2,14
1537914472793195,15,5,-6,-23,36,70,7,9
1537914472814140,-6,-6,-5,-26,-17,67,-9,11
1537914472814140,3,2,4,28,66,21,-31,-4
1537914472815138,-10,-9,-20,-34,-115,-75,15,42
1537914472815138,-1,-1,-2,-57,16,35,24,25
1537914472828103,2,3,10,60,46,-108,-1,7
1537914472828103,10,2,-3,-18,-92,2,12,22
1537914472835083,-6,3,5,22,127,110,25,-46
1537914472835083,11,-1,-2,-7,-40,9,-52,-2
1537914472851040,-6,-4,0,7,-23,53,48,-4
1537914472851040,12,2,2,3,20,-81,5,7
1537914472853036,3,3,6,29,65,37,-27,-21
1537914472853036,-8,-1,-1,-11,-63,25,16,-21
1537914472873980,-6,1,-5,-8,-31,-11,5,-10
1537914472873980,7,-2,-2,-22,-15,-13,-53,3
1537914472874976,9,2,4,3,-2,78,28,3
1537914472874976,-3,0,1,5,81,-82,7,1
1537914472887943,-4,1,4,17,73,7,-44,5
1537914472887943,5,-7,-13,-24,-103,-72,57,-3
1537914472894924,-4,1,0,0,-59,-63,-9,7
1537914472894924,-6,-1,6,7,39,3,11,0
1537914472910880,12,2,2,37,19,53,-11,13
1537914472910880,-8,0,-1,10,127,-11,-2,-15
1537914472912875,-6,-6,-14,-64,-95,-60,13,-23
1537914472912875,1,3,4,15,49,-2,-48,-8
1537914472933818,5,-3,-7,-32,-52,-52,22,18
1537914472933818,-3,2,12,41,72,102,15,21
1537914472934816,2,0,-1,-1,-19,31,86,-17
1537914472934816,-7,-4,-11,-39,39,7,-24,-12
1537914472947781,-10,-5,-6,-21,-87,-65,-6,-39
1537914472947781,15,5,10,51,-15,-14,3,28
1537914472956757,-6,-3,0,30,71,82,-26,-9
1537914472956757,-14,-7,-11,-44,-10,56,33,-13
1537914472971717,9,-2,-8,-24,-64,-57,21,-1
1537914472971717,-6,-3,-2,-15,-42,17,-26,-8
