timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1537907051421076,-1,-7,-6,9,1,-1,-1,-2
1537907051421076,1,-2,-1,-6,-1,0,1,1
1537907051421076,0,11,27,4,2,1,-1,0
1537907051421076,-8,-2,-49,-4,-1,-1,1,-2
1537907051422073,0,-9,-5,-4,1,-2,0,1
1537907051422073,5,25,24,14,-1,1,0,4
1537907051423070,-3,-10,2,1,-3,-2,-2,-1
1537907051423070,-4,-1,9,-12,-3,0,1,13
1537907051434041,0,6,1,6,3,0,-2,2
1537907051434041,-2,-5,-15,-22,-3,-3,-1,-4
1537907051439027,-1,-11,7,5,3,0,-7,-27
1537907051439027,-2,3,-2,8,-3,-3,-1,4
1537907051449998,2,-13,-32,-2,0,1,2,0
1537907051449998,-1,-2,-4,9,2,0,-1,3
1537907051463961,0,8,29,-9,-3,-2,-2,-11
1537907051463961,1,-1,2,4,1,-2,-2,-5
1537907051469944,-1,4,8,-2,-1,-2,-2,-3
1537907051469944,-4,-6,31,10,4,0,-1,-5
1537907051483907,1,-3,-85,-17,-6,-1,3,10
1537907051483907,1,-14,3,6,-4,0,-1,-4
1537907051493881,0,15,9,-1,-2,-1,3,9
1537907051493881,-3,-4,7,1,-1,0,-1,-5
1537907051531780,2,3,58,1,2,2,0,1
1537907051531780,1,3,7,5,1,0,-1,-3
1537907051532777,0,2,8,0,1,0,-1,-1
1537907051532777,-1,-1,-3,-2,0,-1,-2,-1
1537907051533774,-4,-10,-17,-4,-3,-2,0,-2
1537907051533774,-1,1,-5,-4,-3,0,0,-1
1537907051535769,-1,0,4,1,-1,1,0,1
1537907051535769,0,-2,1,-7,-3,-1,-1,-3
1537907051544745,1,3,-13,0,-3,-3,0,-2
1537907051544745,1,3,0,-4,-1,-2,-2,0
1537907051550729,0,-2,-11,-1,-1,-1,-1,-1
1537907051550729,0,-2,1,1,1,1,2,0
1537907051558707,-1,2,-5,0,0,0,-1,0
1537907051558707,-2,-10,-9,-2,-1,-1,-1,-1
1537907051573667,0,1,8,0,0,-1,0,-1
1537907051573667,1,2,-4,0,-2,0,-2,1
1537907051581646,0,1,37,-1,-2,0,-1,-2
1537907051581646,-2,2,-6,17,8,1,0,0
1537907051604585,-3,-8,-18,-25,-9,-4,-3,-3
1537907051604585,3,12,-2,7,5,3,1,2
1537907051605582,2,4,-30,8,4,-1,-1,0
1537907051605582,-4,-17,5,-15,-18,-4,-1,0
1537907051619545,-2,6,-36,-20,-2,-1,0,-2
1537907051619545,3,19,73,3,-1,-2,0,1
1537907051626526,-5,-27,-32,17,2,2,-2,-2
1537907051626526,-2,5,25,22,19,2,0,-1
1537907051643481,-2,-3,-4,-53,-21,-7,-1,-3
1537907051643481,5,16,-10,-9,-8,-5,-3,0
1537907051643481,-1,-31,59,54,27,9,1,0
1537907051643481,-1,-1,-99,-83,-36,-12,-1,1
1537907051665422,-2,5,25,7,2,4,0,-2
1537907051665422,-6,-10,23,-25,2,-4,-1,-3
1537907051665422,1,11,35,10,-10,-1,-1,0
1537907051665422,6,-4,-15,31,17,8,5,9
1537907051679385,-5,-10,23,37,10,-2,-4,-22
1537907051679385,0,7,31,14,-3,2,1,5
1537907051680382,0,8,-14,-21,-1,-1,-6,-20
1537907051680382,-6,-4,20,6,6,4,-1,1
1537907051702323,-1,6,-26,-9,-8,-6,-1,2
1537907051702323,-4,-14,-45,85,28,11,2,-2
1537907051702323,-1,11,22,-85,-40,-16,-6,-4
1537907051702323,3,-3,-5,-29,-8,2,-2,-9
1537907051725262,2,11,48,11,-7,1,1,8
1537907051725262,-5,-19,-101,-16,-16,-19,-6,-7
1537907051725262,8,27,82,24,20,8,8,11
1537907051725262,-3,-1,-89,0,65,16,0,-3
1537907051739225,1,-7,35,1,-31,8,0,6
1537907051739225,-5,-16,-43,-1,-37,-26,-4,-1
1537907051740223,-5,-12,-53,-10,-16,-22,-3,1
1537907051740223,1,18,62,-6,-19,-2,-3,0
1537907051762163,2,-49,-51,20,48,17,1,4
1537907051762163,-6,2,55,-31,-2,5,0,-7
1537907051769145,-4,-9,-96,10,-18,-10,-2,4
1537907051769145,0,-4,35,37,10,-2,-2,0
1537907051785102,2,17,-8,-30,-6,-4,0,1
1537907051785102,2,-1,4,-11,-1,7,-2,-27
1537907051786100,-1,-4,-21,0,17,9,5,22
1537907051786100,-4,0,-10,-4,-19,-7,-3,1
1537907051799065,2,3,14,4,1,-3,0,0
1537907051799065,1,10,5,11,6,1,1,-3
1537907051800062,0,10,-10,-12,3,3,1,-3
1537907051800062,-1,-2,-3,14,-1,-1,0,-3
1537907051822004,-6,-2,23,16,-15,-12,-3,-4
1537907051822004,3,-4,18,-7,1,3,1,13
1537907051823001,-4,-4,-61,-6,3,5,0,-3
1537907051823001,-3,-2,39,-1,-10,-2,-1,2
1537907051844942,-1,7,-19,6,6,-4,-2,-2
1537907051844942,0,-8,31,-4,8,5,-2,4
1537907051845939,-2,3,5,0,-2,1,0,-4
1537907051845939,1,1,5,0,-11,-7,-1,-7
1537907051858905,-1,5,-6,5,5,0,1,3
1537907051858905,-1,3,-16,-7,3,2,2,4
1537907051859902,-2,-11,6,3,-1,2,-5,-21
1537907051859902,8,2,-4,1,-3,-2,11,56
1537907051881843,-8,-19,0,3,3,-1,-4,-27
1537907051881843,4,44,-5,-4,-1,0,-1,0
1537907051882841,-1,-21,-38,-2,-2,-1,0,2
