timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1537914907543037,0,-3,-1,2,5,-15,1,-2
1537914907543037,-3,-5,-3,-5,-10,-42,-17,-5
1537914907544035,2,1,-1,0,-4,16,12,-2
1537914907544035,1,1,1,4,13,25,4,3
1537914907546029,1,-2,0,3,8,5,30,2
1537914907546029,-2,0,-1,5,23,-5,-25,-2
1537914907546029,-1,-1,-2,-11,-48,-46,35,1
1537914907546029,-5,-4,-5,-7,-8,-2,-8,-4
1537914907554008,1,2,2,2,-2,5,-9,-1
1537914907554008,1,2,-1,1,9,12,1,0
1537914907559992,-1,-1,0,5,18,3,-19,0
1537914907559992,0,0,0,-2,-7,-2,1,-3
1537914907569965,-3,0,-3,-4,-7,-36,-44,-4
1537914907569965,2,1,0,0,2,35,40,3
1537914907582931,-2,-1,-1,0,4,7,-11,-2
1537914907582931,-2,-2,1,3,3,3,-13,-8
1537914907590909,1,-2,-3,-3,-9,-21,-47,-5
1537914907590909,1,-2,-2,-2,-13,-17,12,8
1537914907604872,1,0,-2,-4,-2,13,24,10
1537914907604872,-2,-2,-2,-2,9,1,-12,-2
1537914907613848,-3,2,1,6,23,3,1,-4
1537914907613848,7,0,-3,-9,-39,-3,22,17
1537914907651747,-1,3,0,6,20,45,49,7
1537914907651747,-1,-1,-1,-4,-22,-45,-95,-15
1537914907652744,9,3,4,5,1,3,90,23
1537914907652744,-2,-1,-1,-4,-2,-4,-12,-10
1537914907652744,-3,-4,-2,-5,-3,-4,-9,-10
1537914907652744,-5,-3,-1,-2,11,3,-4,-4
1537914907658728,-7,-1,-2,3,20,13,-65,-27
1537914907658728,1,3,1,1,-19,-20,33,5
1537914907664712,1,-1,-1,-4,2,24,25,4
1537914907664712,4,3,2,11,21,6,-14,5
1537914907673688,-3,-4,-6,-10,-25,-25,-16,1
1537914907673688,-4,-3,-2,1,7,-9,-15,-7
1537914907679672,4,-3,-2,-4,-3,27,-20,6
1537914907679672,3,2,2,0,2,-1,38,9
1537914907694632,-1,0,0,-3,-9,-25,-14,-4
1537914907694632,-3,-2,-2,0,4,52,-33,-9
1537914907702611,4,0,3,3,2,-36,-8,18
1537914907702611,-3,-3,-2,-1,4,11,-9,-6
1537914907717571,-9,-2,-2,0,5,1,-39,-17
1537914907717571,7,3,3,2,-8,-1,84,28
1537914907724552,-4,-2,-1,1,8,-11,-32,-16
1537914907724552,-4,-1,1,-1,-10,-8,28,-11
1537914907740510,2,-1,1,5,7,42,-16,5
1537914907740510,-3,-2,-5,-10,-4,-18,-13,-8
1537914907741507,-3,-1,-2,-1,-8,-12,-20,-11
1537914907741507,4,-1,1,1,-13,19,-15,4
1537914907763448,0,-1,-2,-3,-15,-51,4,-1
1537914907763448,-1,-4,-1,-3,-1,21,-21,7
1537914907763448,8,0,-1,-1,-5,-11,-23,19
1537914907763448,-7,-2,-3,-3,15,9,8,-10
1537914907777411,8,1,3,3,15,-4,22,22
1537914907777411,2,0,2,5,31,-8,-26,-1
1537914907784392,-5,-4,-5,-13,-51,-3,23,-6
1537914907784392,-1,-1,-1,-1,-5,9,9,3
1537914907800350,-4,0,-1,1,7,24,-2,-5
1537914907800350,-2,-1,0,11,27,-25,-4,-8
1537914907801347,-5,2,0,3,-10,6,6,-3
1537914907801347,3,0,-2,-6,-37,-22,-3,4
1537914907823288,2,-1,0,-2,-7,24,15,-3
1537914907823288,-1,-1,-2,-3,-6,-20,-9,-5
1537914907823288,-2,0,0,3,25,12,-2,-5
1537914907823288,-4,-1,0,-2,4,-24,15,5
1537914907837251,-3,-2,1,3,26,-3,-2,-2
1537914907837251,3,0,-1,-8,-37,-16,-9,0
1537914907845229,0,0,0,1,-14,-36,0,6
1537914907845229,-5,0,-4,-7,-9,59,-2,-7
1537914907860189,5,0,-1,0,6,-2,5,3
1537914907860189,0,-2,0,4,26,24,-22,-1
1537914907861187,2,1,0,1,-18,-27,9,2
1537914907861187,-3,-3,-2,4,18,6,23,-4
1537914907883129,3,0,-2,-6,-29,-6,-47,-6
1537914907883129,0,-3,-3,-1,-4,0,-6,1
1537914907884126,1,-2,3,2,19,-11,9,-12
1537914907884126,1,-4,0,-1,14,35,16,3
1537914907905069,-1,0,1,1,17,-7,3,-4
1537914907905069,3,0,-1,-4,-20,-4,18,3
1537914907906067,-5,0,-5,-4,7,1,-13,-1
1537914907906067,2,0,-2,-1,-9,-15,0,6
1537914907920029,-2,1,0,-2,-1,-9,14,2
1537914907920029,-4,-1,-1,0,2,7,-7,-3
1537914907921027,-3,-1,-1,1,19,-1,9,-2
1537914907921027,-1,0,-3,-4,-27,-16,-19,-1
1537914907942969,-2,0,-2,0,7,12,22,2
1537914907942969,-1,-2,0,-7,-45,-22,17,0
1537914907943967,6,0,2,1,8,34,-8,12
1537914907943967,2,0,1,3,11,-16,-4,-3
1537914907965907,-8,-2,-3,-3,-6,-32,-50,-9
1537914907965907,1,4,1,2,13,47,71,6
1537914907965907,-5,-1,-1,-2,-2,-57,2,-12
1537914907965907,3,0,-3,-7,-9,55,9,6
1537914907980867,-6,-3,-1,4,3,8,3,-6
1537914907980867,-2,-5,-5,-3,-13,-20,-28,2
1537914907980867,-6,-3,-1,-3,-7,-16,-9,-11
1537914907980867,0,3,0,3,15,-3,11,-1
1537914908002809,-7,-2,1,3,19,1,-4,-6
1537914908002809,1,-2,-2,-3,-18,3,14,-2
1537914908003806,-2,2,1,2,2,25,15,-1
1537914908003806,-1,2,0,-1,-9,-29,-16,-3
1537914908025747,2,2,-3,-3,-15,9,15,3
1537914908025747,-4,3,2,3,26,2,-20,4
1537914908025747,-1,0,-1,1,-1,18,-9,-10
1537914908025747,1,-3,-1,-1,5,-9,-8,-2
1537914908040708,2,-6,-1,0,-2,-13,2,2
1537914908040708,-3,-1,-1,3,12,15,-2,-7
1537914908041705,-3,-5,-3,-2,-1,-26,-10,-3
1537914908041705,1,-2,0,3,15,-16,-8,19
1537914908062649,-2,-1,-2,-5,-27,19,23,-14
1537914908062649,-1,-3,-2,-4,-4,-14,-60,-19
1537914908063647,5,-2,-2,-6,-15,8,54,45
1537914908063647,-2,0,-3,-7,-14,1,-19,-4
1537914908085588,0,1,2,1,25,12,8,-2
1537914908085588,-2,-1,1,8,25,-3,-28,-7
1537914908086585,-2,0,-2,-3,-27,-26,25,-8
1537914908086585,0,-2,0,-1,2,-4,5,9
1537914908100547,-3,-3,1,-1,-13,28,6,-14
1537914908100547,2,-1,-1,-4,8,-8,28,5
1537914908101545,-5,0,4,9,36,44,-28,-43
1537914908101545,4,-1,-4,-4,-15,-15,19,60
1537914908123486,-3,-1,-4,-5,-7,-19,-14,-3
1537914908123486,-2,1,2,5,16,0,-6,-4
1537914908123486,1,-1,0,-4,-10,1,-8,-1
1537914908123486,-2,-2,1,-1,-4,-9,-2,-23
1537914908145428,1,0,-2,-2,0,-8,-9,7
1537914908145428,0,2,0,6,16,15,19,2
1537914908146426,-6,-3,-5,-11,-33,-37,0,8
1537914908146426,1,0,0,0,-7,-8,-17,-21
1537914908160389,6,0,-1,-4,-6,17,7,10
1537914908160389,-4,-3,-2,-4,-17,-1,-3,-5
1537914908161386,5,1,0,3,14,4,19,10
1537914908161386,-7,-2,0,2,31,6,2,-10
1537914908183326,-1,-3,-3,-8,-46,-35,-1,1
1537914908183326,0,-2,-1,0,13,32,10,2
1537914908183326,-2,0,0,-2,-26,-19,-30,-4
1537914908183326,-4,-1,-2,-3,2,-12,3,-16
1537914908213246,2,-1,0,1,12,7,6,5
1537914908213246,-4,1,1,-3,-9,-10,-10,0
1537914908214244,1,0,0,3,19,12,-9,1
1537914908214244,1,-1,0,1,1,9,9,-5
