timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1537905232133126,-3,-4,43,6,0,-1,-2,-3
1537905232133126,3,10,-32,-5,3,1,1,3
1537905232133126,-3,-17,-2,-6,-3,-1,-1,-2
1537905232133126,1,22,1,0,0,1,0,0
1537905232136117,-1,-4,-7,1,5,2,2,0
1537905232136117,-1,-5,12,4,-4,-3,-1,-1
1537905232137115,-2,5,4,1,0,0,0,-2
1537905232137115,0,-2,-6,2,0,-1,-2,0
1537905232145093,0,2,-3,-5,-3,0,-2,0
1537905232145093,-1,-4,5,10,5,-1,-3,-3
1537905232160054,3,7,16,-7,-3,-2,-1,2
1537905232160054,-4,-15,-9,-1,-2,-2,-1,-2
1537905232164043,-1,2,-27,3,-2,2,1,-2
1537905232164043,-3,-2,33,4,0,0,1,0
1537905232174018,1,3,-4,9,3,0,-1,0
1537905232174018,-2,-8,5,-13,1,-2,-2,-2
1537905232188977,1,2,21,1,0,0,-1,0
1537905232188977,0,-1,-53,-19,-9,-4,-2,-1
1537905232210918,-2,-6,-9,-3,-1,-1,0,-1
1537905232210918,-1,-1,-3,4,0,-2,0,-2
1537905232211915,-2,-4,-6,3,4,-1,0,-2
1537905232211915,-2,-2,22,-3,-1,-1,0,-3
1537905232223883,-2,9,29,12,2,-1,-2,-1
1537905232223883,-1,-13,-52,-9,-7,-3,0,0
1537905232263777,-2,-4,-2,-9,6,2,0,1
1537905232263777,-1,2,4,33,6,0,0,-2
1537905232264775,-1,-2,0,-27,-16,-7,-4,-3
1537905232264775,-3,-7,-1,2,1,1,0,-2
1537905232264775,-1,1,-11,2,-3,-2,-1,-1
1537905232264775,0,-1,9,-8,1,1,0,0
1537905232265772,-1,-3,5,13,6,1,1,-2
1537905232265772,-2,1,41,1,-5,-3,0,-2
1537905232268764,1,2,-23,-4,-3,-3,-1,-3
1537905232268764,-1,-3,-1,-4,3,1,0,-1
1537905232283723,-2,-1,0,3,-2,-1,0,-1
1537905232283723,1,-1,-2,-3,0,2,0,-1
1537905232291701,-2,-6,7,4,2,-1,0,-1
1537905232291701,0,-4,-1,-6,-2,-2,-1,-1
1537905232300677,0,-7,-10,7,6,3,1,1
1537905232300677,-1,4,-12,-11,-15,-9,-5,-4
1537905232314640,-1,-7,9,-6,-2,1,0,0
1537905232314640,0,6,-3,-7,-3,0,-1,0
1537905232329600,0,-1,7,9,4,3,-1,0
1537905232329600,0,-1,9,6,3,0,-1,0
1537905232337579,2,5,-32,-6,0,0,0,0
1537905232337579,-1,5,11,2,-5,-2,-1,-1
1537905232352539,-1,6,3,2,2,-2,0,-1
1537905232352539,-2,-3,-12,-1,0,0,-1,0
1537905232352539,-3,6,24,3,0,-1,-1,-3
1537905232352539,-2,-11,-8,-14,2,1,-2,-1
1537905232375477,2,20,-18,15,-2,1,0,0
1537905232375477,2,8,43,0,-2,-2,0,0
1537905232376475,-1,-5,-9,-12,0,0,1,-2
1537905232376475,-2,0,-10,-5,-6,-3,-1,-1
1537905232389440,-2,-6,4,-2,2,0,-1,-1
1537905232389440,0,-3,-18,-1,4,2,0,-2
1537905232390437,1,4,12,11,-2,-2,-3,1
1537905232390437,-2,-2,-10,-2,-2,-2,-1,0
1537905232412379,-1,-2,1,-10,-2,-1,-2,-1
1537905232412379,0,-5,-8,5,3,1,0,-2
1537905232413377,-3,-6,-1,2,-1,-2,0,-3
1537905232413377,0,-3,0,-7,-5,-2,-1,-1
1537905232435318,-4,-4,4,-6,-3,-2,-2,-2
1537905232435318,2,6,-5,-2,2,0,1,1
1537905232436316,-1,-2,0,-1,-1,0,-2,0
1537905232436316,0,6,9,3,1,0,0,-1
1537905232449282,-2,-4,-2,-6,2,1,1,0
1537905232449282,0,0,-23,-6,-4,0,0,-1
1537905232457260,-1,0,10,5,-2,-1,-2,-1
1537905232457260,-2,-5,-6,3,1,-1,0,0
1537905232472223,1,2,-2,-12,0,1,-1,0
1537905232472223,-3,-6,-6,10,2,-1,-2,0
1537905232473219,0,3,6,1,-5,-4,-1,0
1537905232473219,1,6,-11,3,0,1,-1,0
1537905232495159,-1,-8,-2,0,-2,0,-1,1
1537905232495159,-2,0,1,-5,6,4,0,0
1537905232496155,-3,-3,-2,2,1,-2,-2,-3
1537905232496155,-2,-3,3,-4,-4,-1,-1,-2
1537905232509120,-1,4,5,0,-1,-1,0,-1
1537905232509120,0,-3,-6,-5,-3,-2,0,0
1537905232517099,1,1,0,0,-3,-1,-3,0
1537905232517099,0,0,-12,0,1,0,-1,0
1537905232532059,-2,-5,1,-3,-2,0,-1,-1
1537905232532059,-3,-3,2,-4,-5,-3,-3,-1
1537905232533056,0,2,13,3,2,0,1,1
1537905232533056,-2,-3,3,12,5,1,-1,0
1537905232555995,-1,-3,7,-8,-3,1,-1,-1
1537905232555995,-2,-4,-31,-11,-3,-3,-1,0
1537905232555995,2,6,-7,1,3,1,1,0
1537905232555995,-1,-5,7,-2,-1,-2,0,-1
1537905232568961,-1,-2,2,15,6,1,0,-1
1537905232568961,-2,-5,9,-2,-2,-2,-1,-1
1537905232576939,-2,6,-10,-6,-3,0,-1,-2
1537905232576939,0,-2,-2,3,1,0,1,-1
1537905232591899,0,2,1,-8,-9,-5,-3,0
1537905232591899,1,3,1,0,-1,0,-1,0
1537905232592898,-4,-6,-5,3,2,-1,-1,0
1537905232592898,-2,-1,-7,-3,1,0,0,-2
1537905232615836,-4,-4,17,0,7,2,1,-1
1537905232615836,-6,-15,-12,-24,-7,-4,-3,-4
1537905232615836,3,26,-10,91,14,0,-2,1
1537905232615836,3,-34,56,-73,-1,3,3,2
1537905232637777,-4,-7,-7,-19,-7,-9,-6,-3
1537905232637777,0,2,-17,67,45,15,5,3
1537905232639772,10,-6,53,-41,-20,1,8,7
1537905232639772,-1,7,-14,5,8,-4,-3,-2
1537905232652737,4,65,49,67,-2,2,4,3
1537905232652737,-18,-83,-100,-70,-22,0,-3,-9
1537905232652737,2,-6,26,71,40,2,-2,-4
1537905232652737,1,31,77,-99,-41,-3,2,2
1537905232674678,3,-28,-91,92,-3,-8,-3,2
1537905232674678,10,52,104,-17,-21,-4,2,6
1537905232682657,-13,-38,-87,65,20,3,-3,-6
1537905232682657,-3,3,85,15,21,1,-3,-5
1537905232697618,-6,-20,70,-51,-15,-3,-1,-6
1537905232697618,11,30,-33,46,28,20,10,6
1537905232698615,-3,8,6,-53,-6,-1,-2,-2
1537905232698615,1,-7,-44,49,-17,-7,1,3
1537905232711581,1,-6,43,-5,24,9,1,2
1537905232711581,-15,-9,-120,-74,-33,-17,-10,-11
1537905232720556,-6,61,127,-15,-15,-8,-7,-7
1537905232720556,3,-4,-128,-14,14,6,3,7
1537905232735515,-2,-2,7,-32,-5,-3,-4,-2
1537905232735515,6,-20,55,-1,-2,-10,-2,2
1537905232736513,-11,-37,-9,-35,-7,-4,-4,-7
