timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1537907561085250,-2,2,3,3,4,0,0,-1
1537907561085250,-1,5,0,0,-2,-2,-2,1
1537907561086248,-1,-1,-3,-5,-1,-1,-1,-2
1537907561086248,-5,-16,-2,-12,-2,-1,-3,-2
1537907561090237,-1,5,4,12,2,1,-1,0
1537907561090237,-1,-12,-5,4,-4,-3,-1,-1
1537907561091234,-1,-5,0,-3,0,-2,0,0
1537907561091234,-1,1,0,2,-1,-1,-1,0
1537907561096220,4,-11,-10,-9,1,0,0,-1
1537907561096220,-4,3,1,0,2,2,-1,-2
1537907561106194,-4,-6,7,3,-3,-1,-3,-1
1537907561106194,2,29,-38,8,4,1,1,2
1537907561112178,-1,-7,10,0,2,0,-3,-1
1537907561112178,-1,-8,1,7,-3,-4,-1,-1
1537907561126140,-2,8,-4,-10,1,2,-1,-1
1537907561126140,2,21,21,-7,-4,-4,-2,-3
1537907561137111,0,-8,-9,5,1,2,0,1
1537907561137111,-1,-13,14,-5,0,1,-1,-1
1537907561158055,0,27,25,0,-3,-3,-2,0
1537907561158055,-1,7,-27,-3,0,0,0,0
1537907561159053,-3,-17,-32,-10,-9,-3,-2,0
1537907561159053,-5,-18,11,5,2,0,-2,-2
1537907561171020,-4,-20,-3,6,3,0,0,-1
1537907561171020,0,6,28,6,-6,-1,0,-2
1537907561212909,1,1,-6,-2,3,1,0,-1
1537907561212909,1,0,-17,-10,-4,-2,0,-1
1537907561213906,-6,-61,-7,-2,-2,-2,0,-1
1537907561213906,-1,8,23,5,0,-2,-1,0
1537907561217896,-1,20,-9,6,2,1,-1,-2
1537907561217896,-2,-17,-5,-7,-1,-1,-1,0
1537907561218893,3,14,-1,4,0,-1,-1,0
1537907561218893,-4,-20,-8,0,0,-1,-2,-3
1537907561223880,1,-7,8,-12,-4,-2,0,0
1537907561223880,-2,6,11,6,1,1,-1,0
1537907561232855,0,6,-14,-7,3,-1,0,0
1537907561232855,-2,8,-2,-17,-13,-4,-1,0
1537907561245821,2,7,-3,10,0,-1,-1,0
1537907561245821,-1,-6,0,-8,0,-1,0,-2
1537907561254797,-1,6,2,12,3,1,-1,-2
1537907561254797,0,4,8,5,0,-1,0,-2
1537907561260781,-4,-15,-5,-9,-3,-2,-1,-2
1537907561260781,-2,24,9,5,2,2,-1,2
1537907561283719,2,13,-18,-6,-5,-3,-2,0
1537907561283719,0,-2,-13,7,8,2,-1,0
1537907561284717,-3,-3,19,-5,-6,-2,0,-1
1537907561284717,-1,-15,6,2,2,1,0,-2
1537907561306658,-1,16,1,-8,-2,0,0,-2
1537907561306658,1,-7,2,-2,-1,2,0,2
1537907561307656,0,6,-7,14,-1,-3,-1,0
1537907561307656,1,0,37,1,0,-2,-1,-1
1537907561321618,-2,4,-24,-8,-6,-1,-1,-1
1537907561321618,3,-9,-12,1,2,-1,2,1
1537907561322616,-1,-10,5,-1,1,0,0,-1
1537907561322616,3,23,-10,4,1,1,-2,0
1537907561344557,-4,-16,21,-3,-6,-3,-2,-1
1537907561344557,-2,0,0,6,1,-1,-2,-1
1537907561344557,2,-1,-10,1,2,2,0,-1
1537907561344557,0,-6,0,-2,-5,-2,-1,-1
1537907561358519,-1,0,11,7,4,-1,1,0
1537907561358519,1,8,-13,-6,-1,0,0,-1
1537907561365501,-1,-8,-15,-2,1,-1,-1,0
1537907561365501,0,17,4,-6,-4,-1,-2,-1
1537907561381458,3,17,-11,-2,0,2,1,0
1537907561381458,-1,19,4,-1,-2,0,0,-1
1537907561382455,-2,-10,8,-4,0,-1,-3,-1
1537907561382455,-3,-10,-7,3,2,-3,0,-1
1537907561404397,-1,-3,4,0,-1,0,-1,-1
1537907561404397,0,-2,3,-4,-2,-1,-2,-3
1537907561405394,-3,6,-6,-3,0,-1,1,0
1537907561405394,1,-22,-9,0,-2,-3,0,-2
1537907561418359,-3,-9,9,2,1,0,-1,-1
1537907561418359,-1,-2,-7,-8,-3,-4,0,-1
1537907561426338,-3,-11,0,-2,-1,-2,-1,-2
1537907561426338,-3,5,-14,4,0,2,0,-1
1537907561441298,1,-4,-6,12,6,2,-1,-1
1537907561441298,-3,-2,92,-21,-13,-3,-3,-1
1537907561442296,4,9,-71,-3,2,1,-2,-1
1537907561442296,-1,-2,15,-7,5,2,0,2
1537907561464237,-5,-18,-59,7,6,-2,-6,-5
1537907561464237,-2,15,70,-17,-18,-6,-2,-2
1537907561465235,-1,6,27,93,27,9,2,2
1537907561465235,-8,-11,0,-94,-31,-14,-6,-7
1537907561478200,6,19,-74,-77,5,0,0,2
1537907561478200,-1,-9,41,29,-3,-2,-2,0
1537907561486179,1,-12,36,16,24,10,1,1
1537907561486179,-2,14,8,57,-1,7,1,0
1537907561502135,0,-7,7,-27,-25,-2,0,1
1537907561502135,-1,1,-23,22,4,-1,-2,-3
1537907561502135,-2,-16,-89,-128,-18,1,4,1
1537907561502135,3,-1,53,81,25,-2,-3,-1
1537907561524077,0,-5,-8,84,10,8,4,5
1537907561524077,0,-12,-64,-81,-15,-5,-4,-1
1537907561525074,-5,3,36,25,1,-2,-1,0
1537907561525074,3,-5,-18,-40,13,6,1,2
1537907561538040,-2,13,27,53,3,-7,2,-4
1537907561538040,4,5,20,51,32,8,5,0
1537907561546018,-6,-22,-4,-99,-43,-12,-5,-4
1537907561546018,2,53,62,18,-9,-6,-3,-3
1537907561561976,3,-11,-10,-25,-5,1,-1,2
1537907561561976,-6,-4,-39,19,6,2,-3,-2
1537907561561976,2,34,22,26,11,1,-1,1
1537907561561976,-2,-3,0,-5,1,1,2,1
1537907561591895,0,6,13,5,6,-2,-5,-3
1537907561591895,-2,-11,-13,-56,-16,-7,0,-3
1537907561592893,5,-4,-14,46,1,-1,-1,1
1537907561592893,-3,-33,-26,3,-1,0,1,0
1537907561606856,-1,-2,9,-28,-3,-2,-3,-2
1537907561606856,1,-8,18,14,15,7,1,1
1537907561607853,-4,-12,21,-22,-30,-10,-2,-2
1537907561607853,-4,-13,-16,-8,-14,-4,-3,-4
1537907561621815,2,0,53,4,4,2,1,-3
1537907561621815,1,18,-28,11,1,1,-2,-1
1537907561622813,-3,-4,0,15,9,4,-1,-2
1537907561622813,1,2,-13,-18,-1,-1,0,1
1537907561643757,-6,-6,11,-7,-11,-6,-4,-2
1537907561643757,1,6,-24,14,10,3,0,0
1537907561644755,0,16,88,0,6,-3,-2,-5
1537907561644755,-2,-18,-116,-37,-22,-8,-2,-3
1537907561666696,-2,2,22,-5,2,2,1,1
1537907561666696,3,7,44,22,3,2,2,0
