timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1537907306053475,-3,-8,15,11,1,-2,-9,-35
1537907306053475,-8,-14,-39,-19,-4,-2,-1,-1
1537907306054472,7,34,0,-7,-4,0,-1,-2
1537907306054472,-1,3,26,0,-1,-1,0,0
1537907306059459,0,3,5,3,4,1,-1,-1
1537907306059459,-1,-12,7,-2,-7,-3,-1,-1
1537907306060456,-2,-5,-3,-5,-3,-2,-3,-4
1537907306060456,-4,-18,-14,-5,3,2,0,-9
1537907306065443,1,-1,-6,-7,-3,-1,1,14
1537907306065443,3,12,18,6,-5,-3,-2,3
1537907306074419,0,-12,-15,-2,1,0,0,2
1537907306074419,-1,3,10,1,0,0,-1,-3
1537907306089379,-4,4,-23,-6,3,1,1,2
1537907306089379,1,8,59,17,1,1,1,2
1537907306097357,-1,-18,-61,-14,-4,-3,-2,-2
1537907306097357,-2,-1,-15,1,1,0,0,2
1537907306104339,-1,-20,5,2,0,0,2,5
1537907306104339,0,15,7,-1,2,-2,-3,-3
1537907306126280,-2,13,39,12,2,0,-1,-2
1537907306126280,-1,12,-3,-4,-1,-2,-2,-2
1537907306128275,0,-3,-11,0,-1,0,2,5
1537907306128275,-1,-9,4,-2,2,1,-1,-3
1537907306141240,-1,-3,16,6,0,-2,0,1
1537907306141240,1,-1,-18,4,0,0,-1,3
1537907306143235,0,13,10,0,-4,-3,0,-2
1537907306143235,2,-1,-25,-11,0,0,-2,0
1537907306196093,0,-4,-32,0,2,-1,-3,-2
1537907306196093,-2,-9,13,1,-6,-4,-1,-2
1537907306196093,0,19,-9,-7,-4,-2,-1,-1
1537907306196093,0,-1,2,0,-1,0,-2,0
1537907306197091,-2,-7,15,-2,0,0,1,-2
1537907306197091,1,7,8,-2,1,-1,0,0
1537907306201080,-2,4,-34,2,-7,-3,-2,-1
1537907306201080,0,0,5,-1,1,1,0,-2
1537907306203075,0,11,19,3,-2,-2,-1,1
1537907306203075,0,1,-3,-1,2,1,-1,-1
1537907306207064,-1,-10,16,5,3,2,0,-3
1537907306207064,-2,-3,-19,-4,-3,-1,0,0
1537907306216040,0,0,0,-1,-2,-1,-1,0
1537907306216040,-1,-3,-6,2,2,0,-3,-1
1537907306230003,-1,-8,5,-2,2,-1,-2,0
1537907306230003,-1,1,1,2,-1,0,-2,-1
1537907306238979,0,0,-1,-2,-1,-1,1,2
1537907306238979,0,-5,-5,-6,-6,-3,-2,0
1537907306260920,1,5,8,5,4,3,0,-1
1537907306260920,0,1,1,3,-1,-3,-2,0
1537907306262915,-2,-4,-2,-10,-4,-1,0,-1
1537907306262915,-2,-3,-7,-2,3,1,0,-1
1537907306275880,0,-5,0,-7,-6,-5,-2,0
1537907306275880,-1,-3,40,17,12,4,1,-2
1537907306282861,-3,-6,-54,-11,-1,-3,-3,-5
1537907306282861,-4,-11,26,91,2,-3,0,-2
1537907306298819,0,-3,-53,-36,22,2,0,0
1537907306298819,-4,-17,52,15,-13,-3,-1,0
1537907306299816,1,83,19,-21,20,9,2,-3
1537907306299816,12,-18,-33,90,15,14,11,12
1537907306320761,-11,-74,-10,-74,-40,-20,-10,-3
1537907306320761,1,25,-14,-37,14,3,-3,2
1537907306322755,-8,-31,19,27,-12,-3,-3,-5
1537907306322755,-2,38,-51,-128,-36,-13,-8,-7
1537907306334723,0,6,28,125,1,2,4,0
1537907306334723,5,-6,41,44,27,4,2,4
1537907306343699,1,-19,30,-58,-29,-12,-4,0
1537907306343699,-1,2,-69,-20,12,6,1,-1
1537907306358659,0,-5,9,26,32,12,0,-2
1537907306358659,-4,7,77,-39,-45,-12,-4,-9
1537907306360653,3,2,38,127,89,31,13,6
1537907306360653,-6,-24,-3,-126,-102,-33,-10,-6
1537907306381597,0,5,-53,-6,-18,-6,-2,-3
1537907306381597,10,12,43,2,0,6,6,10
1537907306382595,3,51,12,75,5,0,-3,1
1537907306382595,8,9,45,7,33,10,4,9
1537907306394563,1,17,12,-7,24,10,1,1
1537907306394563,-5,8,-22,1,2,-6,-5,-5
1537907306403539,-3,-24,47,-53,-17,-4,-1,-2
1537907306403539,-8,-38,-50,28,23,4,0,-1
1537907306418499,-2,8,-13,3,-13,-8,-3,-2
1537907306418499,2,-25,-34,-5,4,1,1,1
1537907306420494,-1,-25,-24,-30,-25,-12,-5,-4
1537907306420494,-3,18,23,14,10,0,-1,-5
1537907306441438,-3,-4,100,18,1,1,-1,-3
1537907306441438,-5,-4,-62,-11,-8,-3,-2,-1
1537907306442436,-1,-8,4,-11,-3,1,-1,-1
1537907306442436,-3,25,35,8,2,-2,-2,-3
1537907306454404,4,11,-18,-12,-2,3,1,1
1537907306454404,-5,-5,-21,1,6,2,-1,-3
1537907306471361,4,-3,-23,-13,-13,-7,-1,-1
1537907306471361,-3,-11,-6,6,9,2,1,-1
1537907306478340,0,-4,7,-8,1,1,0,-1
1537907306478340,-1,-11,-27,8,-6,-3,-2,-2
1537907306480337,-2,-23,-23,-21,-9,-4,-2,0
1537907306480337,-1,-4,23,6,6,0,-1,-1
1537907306501279,1,12,-1,-7,-4,-3,0,0
1537907306501279,-3,5,-13,-1,-1,-3,-1,-3
1537907306502277,-1,3,-19,-8,-3,-1,-1,-1
1537907306502277,-2,8,19,7,7,2,-1,-18
1537907306515242,-1,10,1,0,-4,-1,2,26
1537907306515242,2,4,-28,-7,-5,-2,-2,4
1537907306524219,2,-2,-7,-12,-6,-1,0,-3
1537907306524219,0,3,9,12,7,7,-4,17
1537907306538181,-12,-2,-3,-6,-3,-4,-6,-32
1537907306538181,-2,-2,-9,-6,-5,-8,-6,-9
1537907306546158,1,1,-7,-5,-5,-2,-1,4
1537907306546158,-3,-1,8,5,2,10,-2,-6
1537907306561118,6,3,-2,0,-1,0,8,10
1537907306561118,-5,-3,-4,3,2,-3,23,1
1537907306563112,-1,-2,-3,-3,-5,-8,-33,-5
1537907306563112,-1,2,8,6,8,-1,-4,-7
1537907306575080,2,-7,-16,-15,-8,3,-5,0
1537907306575080,2,19,2,-3,-8,3,0,-3
1537907306584057,-6,-25,-8,11,1,-1,12,5
1537907306584057,0,0,3,-2,2,2,3,3
1537907306599016,-1,-15,10,-15,10,1,-2,0
1537907306599016,0,-5,31,6,-21,-11,-4,2
1537907306600014,1,4,-77,-23,2,4,3,-2
1537907306600014,0,0,45,13,-1,-5,-3,2
1537907306620958,0,6,-1,-1,5,0,5,-1
1537907306620958,-3,-14,8,0,6,2,-8,-5
1537907306622952,-1,2,22,-6,-7,-3,0,0
1537907306622952,1,4,-48,-3,-5,-7,2,0
1537907306643896,3,-9,13,-3,-5,-1,-1,-1
1537907306643896,-2,-1,-14,6,10,6,-4,-2
1537907306644894,-2,3,7,10,0,-1,1,-2
1537907306644894,-1,-3,-15,-18,-7,-3,1,3
1537907306658857,-3,7,5,2,-5,-2,-3,-5
1537907306658857,0,3,-17,-1,2,1,-5,0
1537907306659854,-1,0,2,1,1,0,5,-1
1537907306659854,1,-2,10,-18,-3,-2,0,-3
1537907306680798,-1,4,-7,3,3,1,-1,-1
1537907306680798,1,3,12,16,4,0,1,2
1537907306682793,-2,0,32,20,-2,-1,0,-1
1537907306682793,-1,0,-33,-13,-8,-3,-3,1
1537907306694761,-3,-2,-26,-12,-14,-2,-3,-1
1537907306694761,0,5,17,-21,3,-1,-1,2
1537907306703737,-3,-12,-15,-3,-2,-1,1,-3
1537907306703737,1,3,2,13,5,0,-2,-1
1537907306718697,2,16,37,6,4,-1,1,2
1537907306718697,-2,-13,-6,-3,-1,-1,-3,-1
1537907306719694,3,18,22,0,2,1,0,1
1537907306719694,-3,-7,2,0,2,-2,-1,-4
1537907306741635,1,-3,-22,-2,-2,-2,0,-1
1537907306741635,0,7,2,5,4,1,-1,0
1537907306742632,-2,-7,8,-1,-3,-2,-2,-1
1537907306742632,-1,-4,-8,0,-1,0,1,0
1537907306754600,0,3,9,3,-1,-2,-1,-1
1537907306754600,-2,-5,-26,-3,-3,0,-4,0
1537907306763576,0,1,-7,-14,0,1,1,-1
1537907306763576,-2,-1,8,4,-6,-4,-2,-4
1537907306777539,0,0,19,3,1,0,0,0
1537907306777539,1,2,-28,5,0,2,1,0
1537907306784520,-3,-3,5,-18,-3,1,-2,-2
1537907306784520,-2,-1,4,5,-7,-5,-3,0
1537907306801475,1,-4,-48,3,0,1,-1,2
