timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1537912288641700,-1,-1,-3,-1,-1,1,-1,1
1537912288641700,-1,-2,0,1,0,0,0,0
1537912288651673,-1,-2,-2,-2,-1,-1,-3,0
1537912288651673,0,-1,-2,-1,0,-2,-2,0
1537912288666633,-1,-1,1,-1,0,1,0,-1
1537912288666633,-1,-1,-1,-1,2,2,-1,0
1537912288672618,-3,-1,-1,-1,1,0,0,1
1537912288672618,-1,0,-1,0,2,0,-1,0
1537912288687578,-1,-2,2,-1,-2,-1,0,-2
1537912288687578,0,-2,-1,0,0,1,-2,-2
1537912288695556,-1,-1,1,0,-2,-4,1,1
1537912288695556,-2,-1,0,-1,-3,0,-1,-3
1537912288702537,-2,-2,-1,1,-3,1,-2,-2
1537912288702537,1,1,1,0,0,1,0,-1
1537912288711514,-1,0,0,-2,-1,-2,-1,-3
1537912288711514,-2,-2,-1,-1,-1,-1,0,-1
1537912288726474,-1,-1,-3,-2,-2,0,-1,-1
1537912288726474,0,0,-1,-1,1,0,-1,-1
1537912288732458,0,-2,-1,0,0,-1,0,-1
1537912288732458,-2,-2,-1,-2,0,1,0,0
1537912288747418,-2,-1,-1,0,-3,-1,1,-2
1537912288747418,0,0,-1,0,0,-1,-1,-2
1537912288756394,-2,0,-1,-1,-2,0,-1,-1
1537912288756394,-1,0,0,-1,1,-2,-2,-1
1537912288786314,-2,0,-1,0,-1,1,-1,-2
1537912288786314,-1,0,0,-1,-2,0,-2,-3
1537912288794292,-1,-2,0,-1,-1,-1,0,-1
1537912288794292,-2,-1,-1,0,0,-2,-2,-2
1537912288794292,0,-2,1,-1,0,3,1,-2
1537912288794292,-2,-1,-1,0,-3,1,0,-1
1537912288796287,-1,0,1,-1,0,2,-3,-2
1537912288796287,0,0,1,0,-2,1,-1,2
1537912288807258,-1,-1,0,-1,1,-3,-1,0
1537912288807258,-1,0,0,-1,-1,2,-2,-2
1537912288816234,-1,1,-1,1,1,-2,0,-1
1537912288816234,-3,-3,-4,-4,-3,5,-1,-3
1537912288822218,0,-1,0,-1,-2,0,0,1
1537912288822218,-1,-1,-1,-1,-1,-2,-2,1
1537912288838175,1,-1,0,-2,-2,-3,-2,1
1537912288838175,-1,0,1,1,0,-1,-1,-3
1537912288844159,-1,0,0,1,-1,-2,-1,-1
1537912288844159,0,-3,-2,0,0,-1,-1,-1
1537912288853135,0,0,0,0,-2,-1,-3,-2
1537912288853135,-2,0,-3,0,0,1,-2,1
1537912288867098,-1,-1,-3,-3,-1,-3,-2,-3
1537912288867098,0,-1,2,1,-1,-3,0,-1
1537912288876074,1,0,-2,1,-1,1,0,-2
1537912288876074,-2,1,-1,0,0,-2,-1,0
1537912288882057,-2,-1,-1,-2,-2,-1,-2,-2
1537912288882057,0,1,0,0,-1,-1,-1,-1
1537912288898015,0,-3,0,-2,-4,1,-1,-1
1537912288898015,0,-3,-1,-1,-1,-3,0,1
1537912288904996,-1,-2,1,0,-2,-1,-1,1
1537912288904996,-2,-1,-2,-1,0,0,0,-3
1537912288912975,-1,1,-2,-1,-2,0,1,-2
1537912288912975,-1,-1,-2,0,2,-1,1,-1
1537912288926937,-2,0,-1,-1,-3,1,-2,1
1537912288926937,0,-1,0,0,2,-3,2,-1
1537912288935914,-1,-1,-1,1,0,-1,-1,0
1537912288935914,0,-2,-1,-2,-1,-3,0,0
1537912288941898,0,0,-2,-1,-1,1,0,-1
1537912288941898,0,-2,0,-2,-3,-1,-2,0
1537912288958852,-3,-2,-2,-1,1,2,2,1
1537912288958852,2,-1,1,-1,-2,-2,0,-3
1537912288964836,-1,-1,0,-2,3,-1,0,-1
1537912288964836,0,0,-2,-1,-2,-1,-3,0
1537912288973813,-2,-2,0,0,-1,-2,-2,0
1537912288973813,-4,-2,-2,-1,-3,6,-4,-1
1537912288986778,0,-1,-1,0,1,2,-1,0
1537912288986778,1,-2,-3,-2,-5,-12,2,0
1537912288995754,-3,-3,0,-2,2,3,-2,-1
1537912288995754,0,0,0,1,0,-3,1,1
1537912289001738,-2,-1,-1,0,-2,3,-3,-4
1537912289001738,-3,1,1,0,0,2,0,2
1537912289016698,0,0,-2,-2,-2,1,0,-1
1537912289016698,0,-2,0,-1,-1,-4,-1,-1
1537912289024676,1,-1,-1,-2,0,-1,-1,-1
1537912289024676,-2,-1,0,0,0,1,-1,0
1537912289033652,0,0,-1,-2,0,-2,-1,-3
1537912289033652,-1,0,1,0,1,4,-3,-2
1537912289046618,0,-2,0,0,-2,-2,-2,0
1537912289046618,-2,-1,-1,-1,-1,0,-2,0
1537912289055594,-1,0,-2,-1,-3,-2,0,-3
1537912289055594,1,-3,2,1,1,1,-4,0
1537912289061578,-2,0,-1,-1,2,0,0,-2
1537912289061578,1,0,-1,-3,-4,-1,0,-1
1537912289076538,-2,0,0,0,2,4,-2,-2
1537912289076538,4,0,-1,-3,-9,-3,1,2
1537912289084516,-1,-2,-2,-1,-2,-1,0,-2
1537912289084516,-2,-2,-1,-1,2,5,-2,-2
1537912289093492,0,-1,0,2,-1,-6,-2,4
1537912289093492,-3,1,-5,-3,-3,-6,0,-2
1537912289107456,-1,0,2,-1,0,-1,-1,0
1537912289107456,2,-1,0,-2,1,1,0,-1
1537912289115434,0,-2,-2,-2,-2,-3,-3,1
1537912289115434,0,1,0,-3,1,3,2,-1
1537912289122415,0,0,2,2,-7,-16,1,2
1537912289122415,-2,-2,-2,-1,-1,-1,-3,-3
1537912289137375,-1,-2,-2,-1,4,8,-3,-2
1537912289137375,-4,0,-1,3,-2,-5,4,-5
1537912289144356,-2,-3,-6,-10,-8,8,-4,7
1537912289144356,5,7,3,5,9,8,5,-3
1537912289159317,-3,1,-2,0,-4,-6,-2,-5
1537912289159317,2,0,-2,-3,5,6,6,7
1537912289167295,-5,-6,-4,3,-5,-21,-5,-11
1537912289167295,-5,-8,-11,-9,6,24,-5,-5
1537912289176272,12,6,7,-4,-7,-10,2,8
1537912289176272,0,4,7,0,-2,17,3,-3
1537912289182255,-4,-2,-12,-4,5,-11,-6,-2
1537912289182255,-5,-8,-2,-4,0,-9,-5,-3
1537912289197215,9,8,17,0,-9,4,3,5
1537912289197215,3,4,12,7,-7,-5,3,4
1537912289204197,-4,-1,6,9,1,4,-7,-6
1537912289204197,-6,-2,-6,7,20,34,9,-6
1537912289219157,-12,-16,-20,-4,-8,-24,-25,-5
1537912289219157,6,1,-8,-8,-13,-53,-6,9
1537912289227135,-3,-3,-1,-10,0,-14,-13,-8
1537912289227135,6,8,1,-8,1,19,-2,3
1537912289236111,-12,-6,-14,3,0,-28,-4,-16
1537912289236111,-2,-6,-1,1,17,7,-13,11
1537912289242095,13,14,12,6,1,-24,20,16
1537912289242095,-2,-5,1,-15,-20,17,-2,5
1537912289258052,8,7,19,16,12,7,21,1
1537912289258052,0,3,12,6,10,-7,1,-10
1537912289264037,-4,-7,-7,5,-7,13,4,2
1537912289264037,-9,-5,-6,-8,-17,-49,-9,-8
1537912289278997,0,-1,-6,-6,-4,14,-4,-2
1537912289278997,-5,-9,-9,6,7,48,12,-11
1537912289286975,-5,-6,-6,-17,-6,-25,-7,2
1537912289286975,1,2,-13,1,-5,-25,-11,-5
1537912289295952,-18,-15,-26,-27,-3,35,-11,-21
1537912289295952,9,7,12,-2,6,0,3,10
1537912289301936,9,14,23,14,40,14,14,5
1537912289301936,-4,-4,9,17,-23,-2,-9,-2
1537912289318890,-13,-7,-17,-18,-7,-14,-12,-17
1537912289318890,2,-4,2,-1,-11,19,0,1
1537912289324874,15,17,21,10,16,9,13,13
1537912289324874,2,0,10,4,-9,-19,1,2
1537912289339834,6,6,15,22,51,33,13,9
1537912289339834,-14,-13,-21,-13,-59,-26,-15,-12
1537912289346815,-7,-13,-24,-9,17,34,-13,-14
1537912289346815,7,5,1,-10,-33,-52,19,12
1537912289355792,8,5,6,7,-1,-2,-4,20
1537912289355792,-11,-5,-25,-7,11,-24,-19,-22
1537912289361776,-2,-6,-9,5,-4,8,-6,-3
1537912289361776,4,3,9,-20,-21,40,13,-3
